contrato;cantidad
ALUA;65,155205
BBAR;17,391114
BMA;34,374406
BYMA;2,361915
CEPU;98,290288
COME;264,698294
CRES;22,823379
EDN;34,886394
GGAL;101,285124
LOMA;23,861544
MIRG;0,754304
PAMP;65,477113
SUPV;25,145762
TECO2;12,768861
TGNO4;7,457583
TGSU2;16,815864
TRAN;17,868086
TXAR;106,667064
VALO;70,831810
YPFD;16,334294
