"contrato";"cantidad"
"ALUA";38,800085
"APBR";22,794703
"BMA";20,494535
"BYMA";3,672808
"CEPU";72,927389
"COME";74,881861
"CVH";4,177136
"EDN";21,30038
"FRAN";8,65401
"GGAL";55,178486
"METR";8,224748
"PAMP";75,60981
"SUPV";14,110988
"TGNO4";4,232749
"TGSU2";14,977225
"TRAN";10,141506
"TS";2,97748
"TXAR";84,982078
"VALO";41,349944
"YPFD";7,225632
