contrato;cantidad
ALUA; 64,439722
BBAR; 16,393543
BMA; 18,026172
BYMA;  6,085515
CEPU; 85,217228
COME;201,487049
CRES; 25,032139
EDN; 30,424401
GGAL; 91,641198
LOMA; 10,643298
MIRG;  2,606386
PAMP; 97,071075
SUPV; 23,593137
TECO2;  4,072842
TGNO4;  7,029809
TGSU2; 26,117555
TRAN; 16,843153
TXAR;102,763246
VALO; 67,241253
YPFD; 15,341342
