"contrato";"cantidad"
"ALUA";38,453069
"APBR";21,074093
"BMA";19,757069
"BYMA";3,63279
"CEPU";71,852584
"COME";70,723167
"CRES";14,181453
"CVH";3,872288
"EDN";19,632871
"FRAN";9,782506
"GGAL";54,684985
"PAMP";71,900373
"SUPV";14,078716
"TGNO4";9,130685
"TGSU2";17,934948
"TRAN";10,050803
"TS";4,451996
"TXAR";84,222023
"VALO";40,553306
"YPFD";6,957604
