"contrato";"cantidad"
"ALUA";41,995577
"APBR";19,490587
"BBAR";10,683725
"BMA";14,481016
"BYMA";3,92659
"CEPU";78,47204
"COME";77,238576
"CRES";15,636616
"EDN";21,126409
"GGAL";59,722867
"PAMP";75,434145
"SUPV";15,375725
"TECO2";6,513654
"TGNO4";4,581351
"TGSU2";19,232616
"TRAN";10,976738
"TS";6,029275
"TXAR";91,981019
"VALO";44,03817
"YPFD";7,215872
