contrato;cantidad
ALUA;61,524417
BBAR;16,421990
BMA;28,058481
BYMA;57,639929
CEPU;99,500316
COME;249,947928
CRES;29,022374
EDN;32,964956
GGAL;95,640989
LOMA;22,393482
MIRG;0,706126
PAMP;82,533597
SUPV;24,546916
TECO2;27,974158
TGNO4;7,042008
TGSU2;27,853051
TRAN;16,872383
TXAR;132,147426
VALO;67,118314
YPFD;15,288726
