contrato;cantidad
ALUA;65,747004
BBAR;17,549076
BMA;34,686627
BYMA;2,383368
CEPU;99,183051
COME;267,102527
CRES;23,030682
EDN;35,203265
GGAL;102,205088
LOMA;24,078277
MIRG;0,761156
PAMP;66,071836
SUPV;25,374159
TECO2;12,884840
TGNO4;7,525320
TGSU2;16,968601
TRAN;18,030380
TXAR;107,635913
VALO;71,475169
YPFD;16,482656
