contrato;cantidad
ALUA;8,670072
BBAR;2,314200
BMA;3,175408
BYMA;59,534510
CEPU;8,576843
COME;79,050688
CRES;3,115844
EDN;1,906186
GGAL;11,291597
LOMA;3,153552
METR;1,928286
PAMP;11,199440
SUPV;3,115494
TECO2;1,747788
TGNO4;0,992366
TGSU2;2,086149
TRAN;2,377671
TXAR;19,091510
VALO;11,258935
YPFD;1,449042
