"contrato";"cantidad"
"ALUA";38,938755
"APBR";22,876169
"BMA";20,567781
"BYMA";3,685934
"CEPU";73,188027
"COME";75,149484
"CVH";4,192066
"EDN";21,376506
"FRAN";8,684939
"GGAL";55,375691
"METR";8,254142
"PAMP";75,880035
"SUPV";14,161421
"TGNO4";4,247876
"TGSU2";15,030752
"TRAN";10,177752
"TS";2,988122
"TXAR";85,285799
"VALO";41,497726
"YPFD";7,251457
