contrato;cantidad
ALUA;6,242584
BBAR;1,666259
BMA;3,104414
BYMA;4,286575
CEPU;9,604406
COME;25,361003
CRES;2,863984
EDN;3,347688
GGAL;9,704228
IRSA;2,463846
LOMA;2,270605
PAMP;8,251165
SUPV;2,490657
TECO2;2,523062
TGNO4;0,714519
TGSU2;2,826113
TRAN;1,711959
TXAR;13,746178
VALO;6,810170
YPFD;1,551274
