contrato;cantidad
ALUA;65,434638
BBAR;17,465701
BMA;35,417816
BYMA;33,469931
CEPU;72,290157
COME;265,833517
CRES;31,315560
GGAL;101,719511
IRSA;30,615235
LOMA;23,963888
MIRG;0,751004
PAMP;74,309092
SUPV;25,122608
TECO2;17,435660
TGNO4;7,489568
TGSU2;19,866613
TRAN;17,944717
TXAR;104,505291
VALO;71,254282
YPFD;16,404347
