contrato;cantidad
ALUA;8,901168
BBAR;2,095418
BMA;2,641200
BYMA;60,954857
CEPU;7,986003
COME;81,157740
CRES;2,975369
EDN;1,956992
GGAL;10,879463
IRSA;1,998733
LOMA;3,237609
METR;1,979685
PAMP;11,957504
SUPV;3,198533
TGNO4;1,018818
TGSU2;2,135257
TRAN;2,441045
TXAR;19,600384
VALO;11,559036
YPFD;1,633912
