"contrato";"cantidad"
"ALUA";42,08176
"APBR";19,530585
"BBAR";10,70565
"BMA";14,510734
"BYMA";3,934648
"CEPU";78,633079
"COME";77,397084
"CRES";15,668705
"EDN";21,169764
"GGAL";59,845429
"PAMP";75,58895
"SUPV";15,407279
"TECO2";6,527021
"TGNO4";4,590753
"TGSU2";19,272085
"TRAN";10,999264
"TS";6,041648
"TXAR";92,169781
"VALO";44,128544
"YPFD";7,23068
