"contrato";"cantidad"
"ALUA";38,247686
"APBR";20,961534
"BMA";19,651544
"BYMA";3,613387
"CEPU";71,468811
"COME";70,345426
"CRES";14,105708
"CVH";3,851606
"EDN";19,52801
"FRAN";9,730257
"GGAL";54,392906
"PAMP";71,516344
"SUPV";14,00352
"TGNO4";9,081916
"TGSU2";17,839155
"TRAN";9,99712
"TS";4,428218
"TXAR";83,772183
"VALO";40,336706
"YPFD";6,920442
