"contrato";"cantidad"
"ALUA";38,550996
"APBR";21,127761
"BMA";19,807384
"BYMA";3,642041
"CEPU";72,035569
"COME";70,903276
"CRES";14,217569
"CVH";3,88215
"EDN";19,682869
"FRAN";9,807419
"GGAL";54,82425
"PAMP";72,08348
"SUPV";14,11457
"TGNO4";9,153938
"TGSU2";17,980622
"TRAN";10,0764
"TS";4,463334
"TXAR";84,436509
"VALO";40,656582
"YPFD";6,975322
