contrato;cantidad
ALUA;8,613235
BBAR;2,299028
BMA;3,154592
BYMA;59,144226
CEPU;8,520616
COME;78,532464
CRES;3,095418
EDN;1,893689
GGAL;11,217573
LOMA;3,132877
METR;1,915645
PAMP;11,126023
SUPV;3,095069
TECO2;1,736330
TGNO4;0,985861
TGSU2;2,072474
TRAN;2,362084
TXAR;18,966354
VALO;11,185127
YPFD;1,439542
