contrato;cantidad
ALUA;8,875881
BBAR;2,089465
BMA;2,633697
BYMA;60,781691
CEPU;7,963316
COME;80,927180
CRES;2,966916
EDN;1,951431
GGAL;10,848556
IRSA;1,993055
LOMA;3,228413
METR;1,974062
PAMP;11,923533
SUPV;3,189447
TGNO4;1,015923
TGSU2;2,129192
TRAN;2,434110
TXAR;19,544700
VALO;11,526197
YPFD;1,629270
