contrato;cantidad
AGRO;4,675151
ALUA;6,617457
BBAR;1,76632
BMA;2,115375
BYMA;21,955344
CEPU;11,72679
COME;26,883955
CRES;3,0912
EDN;3,54872
GGAL;10,286974
IRSA;2,532638
LOMA;2,406957
PAMP;8,815423
SUPV;2,633758
TECO2;2,180455
TGNO4;0,757425
TGSU2;2,995824
TRAN;1,814764
TXAR;14,571648
YPFD;1,555156
