contrato;cantidad
ALUA;7,288388
BBAR;1,945404
BMA;2,772850
BYMA;25,023470
CEPU;11,819375
COME;29,609666
CRES;3,431536
EDN;3,909272
GGAL;9,935998
IRSA;2,982011
LOMA;2,650993
METR;1,620991
PAMP;9,771309
SUPV;2,618999
TGNO4;0,834219
TGSU2;2,807931
TRAN;1,998759
TXAR;16,049038
VALO;7,951059
YPFD;1,471634
