"contrato";"cantidad"
"ALUA";61,207029
"BBAR";15,571141
"BMA";26,09725
"BYMA";5,698598
"CEPU";114,370152
"COME";191,373046
"CRES";23,105414
"CVH";2,743727
"EDN";30,674936
"GGAL";87,043912
"LOMA";8,782381
"PAMP";104,873237
"SUPV";22,409561
"TECO2";7,392635
"TGNO4";6,677149
"TGSU2";21,176449
"TRAN";15,998197
"TXAR";134,058999
"VALO";63,915654
"YPFD";11,283798
