date,open,high,low,close,volume,ticker
2018-01-02,294.0,297.4,294.0,297.0,43732.0,TS
2018-01-03,297.0,303.0,290.5,302.0,66327.0,TS
2018-01-04,302.04999,309.0,302.0,307.0,94438.0,TS
2018-01-05,307.95001,314.5,307.1,314.0,63994.0,TS
2018-01-08,312.0,316.5,312.0,316.5,51077.0,TS
2018-01-09,316.0,318.3,311.0,314.0,34752.0,TS
2018-01-10,310.0,310.0,300.05,306.0,40337.0,TS
2018-01-11,308.04999,322.0,308.05,320.0,68004.0,TS
2018-01-12,322.70001,325.2,319.0,324.5,54585.0,TS
2018-01-15,325.0,332.0,325.0,332.0,25864.0,TS
2018-01-16,331.5,331.5,319.5,319.5,80919.0,TS
2018-01-17,325.0,330.0,322.0,327.5,64138.0,TS
2018-01-18,327.54999,329.0,324.5,328.25,59281.0,TS
2018-01-19,328.0,332.0,326.05,331.14999,90117.0,TS
2018-01-22,331.14999,342.0,331.15,341.85001,64381.0,TS
2018-01-23,347.45001,352.0,341.9,349.89999,126771.0,TS
2018-01-24,350.0,354.9,346.1,352.95001,67767.0,TS
2018-01-25,353.0,355.25,347.0,352.5,42437.0,TS
2018-01-26,350.0,359.0,350.0,356.60001,72137.0,TS
2018-01-29,356.54999,356.55,340.05,349.35001,48199.0,TS
2018-01-30,348.95001,348.95,340.0,343.20001,59603.0,TS
2018-01-31,348.0,348.0,339.0,340.0,41060.0,TS
2018-02-01,342.0,347.95,342.0,345.79999,35846.0,TS
2018-02-02,340.0,344.95,319.0,328.25,44258.0,TS
2018-02-05,325.14999,333.0,320.15,322.0,70487.0,TS
2018-02-06,318.0,329.0,315.5,327.29999,50580.0,TS
2018-02-07,325.20001,328.45,318.0,320.0,38446.0,TS
2018-02-08,319.95001,321.0,312.3,317.14999,34979.0,TS
2018-02-09,316.0,322.0,305.0,312.0,46216.0,TS
2018-02-14,315.0,329.0,313.0,326.45001,41859.0,TS
2018-02-15,326.0,326.45,311.0,320.70001,17911.0,TS
2018-02-16,317.0,335.0,312.15,334.29999,87229.0,TS
2018-02-19,335.0,349.0,335.0,345.75,21437.0,TS
2018-02-20,345.89999,345.9,333.05,335.0,48657.0,TS
2018-02-21,333.89999,334.4,330.7,332.60001,52490.0,TS
2018-02-22,348.0,349.5,341.5,348.35001,90729.0,TS
2018-02-23,351.0,355.3,349.1,350.0,45369.0,TS
2018-02-26,354.0,370.0,350.55,366.54999,105231.0,TS
2018-02-27,364.45001,364.45,352.45,360.0,65971.0,TS
2018-02-28,358.95001,358.95,347.0,350.85001,29336.0,TS
2018-03-01,349.60001,362.0,349.6,359.25,56200.0,TS
2018-03-02,353.95001,360.0,346.5,359.04999,65724.0,TS
2018-03-05,356.89999,360.0,341.2,357.95001,38645.0,TS
2018-03-06,358.14999,363.0,357.95,360.25,38532.0,TS
2018-03-07,357.85001,359.0,353.0,358.39999,14563.0,TS
2018-03-08,359.0,367.0,358.6,365.79999,43405.0,TS
2018-03-09,367.0,379.5,367.0,376.85001,55248.0,TS
2018-03-12,376.54999,376.95,368.95,371.60001,73238.0,TS
2018-03-13,371.0,372.0,361.0,361.29999,31380.0,TS
2018-03-14,361.0,363.5,357.0,360.45001,22874.0,TS
2018-03-15,359.0,360.0,351.45,355.14999,40973.0,TS
2018-03-16,364.95001,364.95,356.05,358.0,31731.0,TS
2018-03-19,359.0,363.95,354.0,357.29999,74852.0,TS
2018-03-20,358.0,362.9,358.0,362.29999,54511.0,TS
2018-03-21,366.20001,380.4,366.0,376.89999,103611.0,TS
2018-03-22,373.89999,373.9,339.5,340.5,222970.0,TS
2018-03-23,343.0,346.0,334.0,335.60001,89009.0,TS
2018-03-26,342.0,349.0,341.0,348.25,29434.0,TS
2018-03-27,347.39999,351.3,340.0,342.25,46366.0,TS
2018-03-28,340.0,342.0,336.15,337.89999,42751.0,TS
2018-04-03,338.0,351.0,338.0,350.10001,48453.0,TS
2018-04-04,345.0,351.95,344.0,350.39999,31221.0,TS
2018-04-05,352.54999,361.0,352.55,360.20001,51323.0,TS
2018-04-06,358.0,359.95,348.0,352.04999,34783.0,TS
2018-04-09,353.5,357.5,353.0,356.0,28416.0,TS
2018-04-10,357.0,369.0,357.0,367.5,41726.0,TS
2018-04-11,371.35001,377.0,371.35,373.70001,64034.0,TS
2018-04-12,374.0,378.0,374.0,376.45001,85129.0,TS
2018-04-13,373.5,376.0,366.55,368.75,25594.0,TS
2018-04-16,371.0,375.95,368.85,370.10001,26471.0,TS
2018-04-17,370.0,372.5,369.0,371.45001,33070.0,TS
2018-04-18,376.35001,379.9,376.35,378.95001,29280.0,TS
2018-04-19,378.79999,380.0,378.0,379.95001,57758.0,TS
2018-04-20,372.04999,382.3,372.05,380.45001,38276.0,TS
2018-04-23,379.95001,385.0,378.75,381.70001,34197.0,TS
2018-04-24,381.75,387.95,379.5,381.0,24765.0,TS
2018-04-25,379.5,380.0,365.0,377.64999,20745.0,TS
2018-04-26,379.25,388.5,379.2,386.70001,62660.0,TS
2018-04-27,389.0,389.95,379.0,384.45001,40327.0,TS
2018-05-02,391.04999,411.0,391.05,409.10001,177502.0,TS
2018-05-03,413.14999,447.0,413.15,440.10001,168318.0,TS
2018-05-04,428.0,428.0,416.0,422.89999,76481.0,TS
2018-05-07,424.10001,434.95,424.1,427.70001,39850.0,TS
2018-05-08,429.5,444.0,426.15,435.0,96568.0,TS
2018-05-09,443.95001,445.0,438.0,441.64999,73405.0,TS
2018-05-10,440.95001,449.95,433.05,445.89999,88664.0,TS
2018-05-11,446.0,471.0,446.0,470.10001,99869.0,TS
