date,open,high,low,close,volume,ticker
2018-01-02,96.5,98.9,96.5,98.45,234894.0,APBR
2018-01-03,98.95,101.0,97.9,100.25,322593.0,APBR
2018-01-04,101.95,103.1,100.0,103.0,594403.0,APBR
2018-01-05,103.0,104.7,101.05,104.5,518285.0,APBR
2018-01-08,104.5,107.7,104.5,107.5,433218.0,APBR
2018-01-09,107.25,108.5,106.4,106.5,326451.0,APBR
2018-01-10,105.95,105.95,102.9,102.9,139753.0,APBR
2018-01-11,103.45,107.2,103.45,107.15,274019.0,APBR
2018-01-12,106.2,108.5,106.2,107.05,161022.0,APBR
2018-01-15,108.75,110.0,107.5,108.95,151954.0,APBR
2018-01-16,110.25,112.0,109.1,110.2,277754.0,APBR
2018-01-17,111.5,115.0,111.1,114.1,591550.0,APBR
2018-01-18,115.0,115.35,112.9,114.0,506396.0,APBR
2018-01-19,113.75,115.0,113.0,114.85,546574.0,APBR
2018-01-22,115.0,116.5,114.05,115.9,501836.0,APBR
2018-01-23,115.0,116.25,113.75,115.2,869852.0,APBR
2018-01-24,120.5,130.0,120.0,128.3,2200028.0,APBR
2018-01-25,127.5,133.2,127.5,130.2,865457.0,APBR
2018-01-26,129.95,135.8,127.05,135.5,566351.0,APBR
2018-01-29,135.0,135.8,132.0,135.0,337935.0,APBR
2018-01-30,134.95,134.95,128.0,130.05,1536395.0,APBR
2018-01-31,134.0,134.55,131.0,131.7,280253.0,APBR
2018-02-01,132.7,135.95,131.95,135.3,360181.0,APBR
2018-02-02,132.0,133.45,128.25,129.64999,257693.0,APBR
2018-02-05,129.7,130.0,123.5,123.65,575079.0,APBR
2018-02-06,124.0,129.95,122.0,129.5,767338.0,APBR
2018-02-07,131.2,132.0,125.0,125.35,402982.0,APBR
2018-02-08,127.0,128.0,122.0,124.05,1016856.0,APBR
2018-02-09,124.4,127.8,118.8,122.7,824078.0,APBR
2018-02-14,122.0,127.0,121.5,126.95,346718.0,APBR
2018-02-15,130.0,130.0,124.5,127.0,436818.0,APBR
2018-02-16,127.0,129.1,125.0,127.25,742989.0,APBR
2018-02-19,131.3,133.0,130.0,132.8,209699.0,APBR
2018-02-20,131.8,134.8,130.3,134.45,303525.0,APBR
2018-02-21,135.0,135.5,133.6,134.10001,307507.0,APBR
2018-02-22,134.0,136.3,133.5,135.85001,196804.0,APBR
2018-02-23,137.0,139.6,136.4,139.5,404637.0,APBR
2018-02-26,142.5,145.0,141.0,144.85001,521958.0,APBR
2018-02-27,145.05,146.75,143.1,144.2,495179.0,APBR
2018-02-28,144.45,145.2,140.0,143.3,252622.0,APBR
2018-03-01,143.2,143.25,138.0,139.75,346273.0,APBR
2018-03-02,139.5,143.3,136.5,142.2,533493.0,APBR
2018-03-05,143.14999,149.7,142.25,149.39999,649127.0,APBR
2018-03-06,151.75,152.75,148.5,151.55,618465.0,APBR
2018-03-07,150.8,150.8,145.0,146.2,398064.0,APBR
2018-03-08,148.7,148.7,143.5,144.55,241994.0,APBR
2018-03-09,147.2,148.75,146.7,148.5,184644.0,APBR
2018-03-12,148.95,148.95,147.05,148.2,223481.0,APBR
2018-03-13,148.2,149.5,145.0,145.10001,118981.0,APBR
2018-03-14,146.10001,148.0,145.1,146.55,159907.0,APBR
2018-03-15,144.25,145.0,140.0,142.0,285634.0,APBR
2018-03-16,142.64999,145.0,142.0,143.0,180770.0,APBR
2018-03-19,142.7,142.7,137.5,138.14999,282305.0,APBR
2018-03-20,139.64999,141.9,138.55,138.8,155450.0,APBR
2018-03-21,141.0,147.9,141.0,147.14999,312647.0,APBR
2018-03-22,144.95,145.95,142.5,142.55,298646.0,APBR
2018-03-23,143.0,145.9,142.0,144.39999,200959.0,APBR
2018-03-26,145.0,147.0,143.25,145.75,156543.0,APBR
2018-03-27,146.0,146.7,139.3,140.7,159490.0,APBR
2018-03-28,140.0,140.0,137.2,138.0,596947.0,APBR
2018-04-03,137.14999,139.2,135.8,136.75,325634.0,APBR
2018-04-04,133.0,137.5,132.15,136.85001,348616.0,APBR
2018-04-05,143.0,144.9,140.15,141.39999,465535.0,APBR
2018-04-06,139.5,141.4,138.05,140.0,158011.0,APBR
2018-04-09,142.5,142.5,134.6,134.7,275136.0,APBR
2018-04-10,135.5,141.25,135.5,140.55,239220.0,APBR
2018-04-11,141.45,145.0,141.3,144.60001,344118.0,APBR
2018-04-12,145.0,145.8,143.2,143.55,143699.0,APBR
2018-04-13,142.7,142.85,139.05,139.60001,92369.0,APBR
2018-04-16,137.0,138.8,134.6,134.75,111560.0,APBR
2018-04-17,138.0,138.3,136.5,137.45,272153.0,APBR
2018-04-18,140.0,144.0,139.5,143.10001,229125.0,APBR
2018-04-19,140.0,145.5,140.0,145.25,603744.0,APBR
2018-04-20,144.95,145.7,143.1,145.14999,511484.0,APBR
2018-04-23,142.0,144.45,140.25,143.3,962566.0,APBR
2018-04-24,143.10001,146.0,139.5,140.85001,860749.0,APBR
2018-04-25,137.0,139.25,135.0,137.64999,534440.0,APBR
2018-04-26,139.5,145.95,139.0,145.60001,452682.0,APBR
2018-04-27,148.0,149.0,144.15,145.25,226955.0,APBR
2018-05-02,144.0,148.5,142.65,146.89999,265485.0,APBR
2018-05-03,147.5,158.2,144.55,155.10001,659615.0,APBR
2018-05-04,150.0,150.9,146.0,149.45,553212.0,APBR
2018-05-07,151.05,155.8,150.75,152.7,401270.0,APBR
2018-05-08,154.0,159.0,149.5,155.5,840451.0,APBR
2018-05-09,160.5,173.0,160.5,170.75,725195.0,APBR
2018-05-10,175.0,187.2,175.0,186.05,1706433.0,APBR
2018-05-11,187.0,197.0,187.0,194.85001,869376.0,APBR
2018-05-14,204.0,209.65,203.7,208.14999,626057.0,APBR
2018-05-15,208.14999,210.0,200.0,204.25,692196.0,APBR
2018-05-16,205.0,207.5,203.0,206.8,343487.0,APBR
2018-05-17,206.8,209.0,191.0,199.89999,533931.0,APBR
2018-05-18,197.25,202.0,195.2,196.8,609225.0,APBR
2018-05-21,195.10001,200.0,191.0,193.55,186480.0,APBR
2018-05-22,193.8,194.0,188.0,190.45,460192.0,APBR
2018-05-23,190.0,190.0,183.0,184.2,388402.0,APBR
2018-05-24,162.0,164.5,157.0,158.85001,2347325.0,APBR
2018-05-28,150.95,150.95,137.1,138.25,1932803.0,APBR
2018-05-29,145.14999,152.85,144.1,149.2,1297231.0,APBR
2018-05-30,147.45,154.5,145.0,149.89999,1003014.0,APBR
2018-05-31,150.0,152.75,148.15,149.95,189681.0,APBR
2018-06-01,154.0,154.1,116.0,127.15,5111619.0,APBR
2018-06-04,133.5,136.25,132.05,134.14999,827675.0,APBR
2018-06-05,134.5,135.0,128.0,129.05,967359.0,APBR
2018-06-06,127.9,127.95,123.2,126.0,1122213.0,APBR
2018-06-07,122.75,123.9,117.0,120.5,2359719.0,APBR
2018-06-08,122.45,126.8,120.0,123.1,1094444.0,APBR
2018-06-11,124.05,130.0,123.6,129.7,458623.0,APBR
2018-06-12,130.0,131.0,125.0,126.1,509518.0,APBR
2018-06-13,125.5,128.0,122.5,126.9,298930.0,APBR
2018-06-14,128.0,133.5,128.0,132.95,1180343.0,APBR
2018-06-15,130.0,134.0,127.5,133.64999,492104.0,APBR
2018-06-18,130.0,131.5,126.1,127.75,194537.0,APBR
2018-06-19,124.9,136.0,122.45,134.3,418394.0,APBR
2018-06-21,134.0,134.8,128.5,129.10001,468372.0,APBR
2018-06-22,131.55,132.5,126.5,128.55,352189.0,APBR
2018-06-25,128.0,131.4,126.0,129.5,371188.0,APBR
2018-06-26,130.8,131.75,128.55,131.35001,144334.0,APBR
2018-06-27,134.39999,136.95,131.35,132.7,1256101.0,APBR
2018-06-28,132.2,141.0,132.2,138.0,556384.0,APBR
2018-06-29,141.8,145.8,141.8,144.25,590354.0,APBR
2018-07-02,143.89999,143.9,139.5,142.5,304989.0,APBR
2018-07-03,143.0,145.95,139.0,140.05,373301.0,APBR
2018-07-04,141.0,148.5,137.1,147.64999,177648.0,APBR
2018-07-05,148.0,148.0,142.7,143.89999,371819.0,APBR
2018-07-06,144.0,146.9,143.95,145.7,225906.0,APBR
2018-07-10,146.14999,149.9,144.05,145.60001,155411.0,APBR
2018-07-11,145.0,148.4,140.0,141.0,466391.0,APBR
2018-07-12,142.0,144.5,141.5,144.05,447948.0,APBR
2018-07-13,142.55,146.0,142.3,145.39999,185942.0,APBR
2018-07-16,144.5,145.0,140.3,144.5,293699.0,APBR
2018-07-17,143.05,150.8,143.05,150.8,326750.0,APBR
2018-07-18,149.0,151.5,147.35,147.35,104222.0,APBR
2018-07-19,147.0,150.0,146.0,149.0,123752.0,APBR
2018-07-20,155.0,158.0,154.5,156.45,335340.0,APBR
2018-07-23,156.3,157.9,154.85,156.95,115839.0,APBR
2018-07-24,160.0,162.5,159.35,159.5,567365.0,APBR
2018-07-25,160.05,163.0,160.0,162.0,418721.0,APBR
2018-07-26,161.25,161.25,158.0,158.4,191130.0,APBR
2018-07-27,161.8,163.0,159.2,162.5,192421.0,APBR
2018-07-30,162.45,162.95,159.0,161.75,107416.0,APBR
2018-07-31,159.95,160.0,156.5,159.95,158572.0,APBR
2018-08-01,159.25,164.45,159.25,160.95,91362.0,APBR
2018-08-02,159.8,166.5,159.8,164.0,246536.0,APBR
2018-08-03,171.5,174.95,170.25,170.25,479374.0,APBR
2018-08-06,171.05,173.6,168.55,169.4,207534.0,APBR
2018-08-07,171.15,172.5,166.5,168.45,264102.0,APBR
2018-08-08,172.0,172.0,166.6,167.8,233017.0,APBR
2018-08-09,165.0,168.5,162.55,167.5,219128.0,APBR
2018-08-10,167.0,169.45,165.0,168.85,322182.0,APBR
2018-08-13,170.0,173.45,168.05,173.0,458780.0,APBR
2018-08-14,168.0,172.0,166.0,172.0,217525.0,APBR
2018-08-15,170.95,170.95,164.1,166.35,350309.0,APBR
2018-08-16,166.3,166.3,161.3,162.95,200912.0,APBR
2018-08-17,160.0,160.0,158.0,159.0,357399.0,APBR
2018-08-21,159.7,159.7,152.5,152.95,906092.0,APBR
2018-08-22,153.55,159.35,152.9,159.1,291453.0,APBR
2018-08-23,157.5,158.0,154.45,154.85,146828.0,APBR
2018-08-24,157.5,158.8,155.55,157.5,590510.0,APBR
2018-08-27,157.0,162.9,156.8,162.9,205786.0,APBR
2018-08-28,162.9,163.55,159.05,163.5,255371.0,APBR
2018-08-29,164.05,183.0,164.05,182.5,526693.0,APBR
2018-08-30,187.0,210.95,187.0,210.55,362923.0,APBR
2018-08-31,203.0,208.95,198.05,204.75,444155.0,APBR
2018-09-03,204.0,211.5,203.0,206.1,319931.0,APBR
2018-09-04,205.95,205.95,193.0,202.0,259533.0,APBR
2018-09-05,200.9,205.45,195.05,205.0,231838.0,APBR
2018-09-06,203.0,203.0,195.7,198.6,301698.0,APBR
2018-09-07,202.0,208.0,198.6,205.0,267307.0,APBR
2018-09-10,205.0,205.25,200.05,204.0,80518.0,APBR
2018-09-11,200.0,200.0,195.1,198.0,273076.0,APBR
2018-09-12,200.0,207.8,199.0,206.9,147083.0,APBR
2018-09-13,205.9,208.75,202.4,206.5,304232.0,APBR
2018-09-14,209.0,212.95,206.5,210.0,206146.0,APBR
2018-09-17,212.05,215.75,209.0,215.5,156232.0,APBR
2018-09-18,219.1,225.0,218.0,223.45,263007.0,APBR
2018-09-19,223.5,225.95,220.0,221.0,251486.0,APBR
2018-09-20,219.95,219.95,211.0,216.0,646971.0,APBR
2018-09-21,215.65,219.5,212.0,214.5,320881.0,APBR
2018-09-24,219.0,219.65,209.9,213.85,153795.0,APBR
2018-09-25,218.0,221.0,214.05,219.0,339472.0,APBR
2018-09-26,220.05,225.0,219.0,223.8,214091.0,APBR
2018-09-27,230.3,242.0,230.3,241.9,547104.0,APBR
2018-09-28,250.25,255.0,245.25,249.5,457732.0,APBR
2018-10-01,249.5,251.0,235.55,239.45,305532.0,APBR
2018-10-02,243.15,251.6,243.15,250.0,362307.0,APBR
2018-10-03,262.0,264.0,251.0,254.9,596378.0,APBR
2018-10-04,254.0,268.55,254.0,263.5,770399.0,APBR
2018-10-05,269.95,269.95,258.05,262.0,927833.0,APBR
2018-10-08,286.0,290.75,282.15,287.0,1137575.0,APBR
2018-10-09,288.0,297.5,284.5,295.0,592176.0,APBR
2018-10-10,289.15,290.0,279.5,280.2,577876.0,APBR
2018-10-11,286.1,291.0,270.05,273.0,415148.0,APBR
2018-10-12,275.0,283.0,273.0,283.0,349137.0,APBR
2018-10-16,282.05,291.5,282.05,287.3,207257.0,APBR
2018-10-17,285.1,293.4,285.1,289.5,233137.0,APBR
2018-10-18,289.0,289.0,279.05,281.0,641916.0,APBR
2018-10-19,283.0,287.5,282.05,282.6,395805.0,APBR
2018-10-22,284.55,294.0,284.55,293.7,260643.0,APBR
2018-10-23,286.0,291.0,282.55,288.2,317781.0,APBR
2018-10-24,291.0,291.0,279.0,280.0,207665.0,APBR
2018-10-25,280.0,291.5,280.0,287.2,509305.0,APBR
2018-10-26,291.3,298.5,283.0,298.4,1594770.0,APBR
2018-10-29,300.0,304.45,283.0,285.55,775851.0,APBR
2018-10-30,290.0,301.0,288.5,299.85,1998756.0,APBR
2018-10-31,297.0,297.0,287.55,291.0,258804.0,APBR
2018-11-01,288.75,295.0,285.0,289.5,350672.0,APBR
2018-11-02,291.5,294.0,283.3,285.9,124381.0,APBR
2018-11-05,280.05,291.5,280.05,291.5,176612.0,APBR
2018-11-06,280.0,293.0,278.5,282.9,145605.0,APBR
2018-11-07,280.55,285.45,274.0,277.5,343416.0,APBR
2018-11-08,276.95,277.0,265.35,266.0,433022.0,APBR
2018-11-09,266.2,269.0,259.0,269.0,310935.0,APBR
2018-11-12,265.05,273.5,260.0,262.0,152248.0,APBR
2018-11-13,257.0,258.0,248.6,251.25,577596.0,APBR
2018-11-14,253.75,258.0,251.5,255.0,293804.0,APBR
2018-11-15,258.1,264.2,255.35,262.0,148531.0,APBR
2018-11-16,263.0,270.0,263.0,269.0,122988.0,APBR
2018-11-20,264.5,264.5,250.0,253.15,197430.0,APBR
