date,symbol,open,high,low,close,settlement,volume,open_interest,implied_rate
2021-06-09,RFX20062021,90400.0,95040.0,89410.0,93850.0,94070.0,11189.0,3224.0,43.9104
2021-06-09,RFX20082021,95700.0,99900.0,95700.0,99750.0,99750.0,29.0,81.0,38.3336
2021-06-10,RFX20062021,94500.0,96210.0,92820.0,92900.0,92900.0,8747.0,3581.0,21.8938
2021-06-10,RFX20082021,100000.0,101300.0,99040.0,99040.0,99040.0,13.0,82.0,35.1121
2021-06-11,RFX20062021,93250.0,93455.0,89840.0,90800.0,90790.0,6944.0,3611.0,43.6281
2021-06-11,RFX20082021,96940.0,97310.0,95900.0,96100.0,96390.0,210.0,82.0,38.6594
2021-06-14,RFX20062021,91000.0,92800.0,90705.0,91585.0,91585.0,5675.0,3709.0,49.7885
2021-06-14,RFX20082021,97335.0,97350.0,96605.0,97000.0,97085.0,23.0,95.0,38.9283
2021-06-15,RFX20062021,91200.0,91895.0,89030.0,91620.0,91645.0,6729.0,3533.0,46.7459
2021-06-15,RFX20082021,96090.0,96945.0,95000.0,96945.0,97345.0,106.0,97.0,39.1555
2021-06-16,RFX20062021,91000.0,92400.0,91000.0,91755.0,91705.0,6738.0,3867.0,26.5101
2021-06-16,RFX20082021,97175.0,98305.0,97175.0,98305.0,97985.0,116.0,160.0,38.1065
2021-06-17,RFX20062021,91600.0,92310.0,89950.0,90350.0,90350.0,4763.0,3792.0,40.5223
2021-06-17,RFX20082021,97600.0,97600.0,96150.0,96460.0,96460.0,149.0,265.0,40.4101
2021-06-18,RFX20062021,90000.0,90000.0,88205.0,89010.0,89010.0,4921.0,3568.0,60.5441
2021-06-18,RFX20082021,94880.0,94880.0,94465.0,94500.0,94760.0,127.0,326.0,42.3155
2021-06-22,RFX20062021,87800.0,90115.0,86650.0,89385.0,89385.0,5773.0,3861.0,52.6059
2021-06-22,RFX20082021,92750.0,95980.0,92400.0,95965.0,95585.0,226.0,449.0,42.5969
2021-06-23,RFX20062021,89600.0,91090.0,88240.0,88405.0,88450.0,6699.0,3882.0,30.4296
2021-06-23,RFX20082021,96295.0,96300.0,94600.0,94795.0,94050.0,21.0,454.0,36.774
2021-06-24,RFX20062021,88500.0,89800.0,88400.0,89410.0,89500.0,3130.0,3618.0,63.8097
2021-06-24,RFX20082021,94350.0,96025.0,94350.0,95800.0,95800.0,277.0,649.0,43.81
2021-06-25,RFX20062021,87620.0,87620.0,85515.0,86000.0,86095.0,6623.0,3786.0,19.1303
2021-06-25,RFX20082021,90850.0,92600.0,90850.0,91600.0,91615.0,634.0,994.0,36.4476
2021-06-28,RFX20062021,86000.0,86950.0,84410.0,84630.0,84640.0,4513.0,3749.0,88.4418
2021-06-28,RFX20082021,91400.0,91400.0,90400.0,90490.0,90500.0,428.0,1156.0,42.4404
2021-06-29,RFX20062021,84445.0,84445.0,82680.0,82700.0,82700.0,5116.0,3147.0,-11.088
2021-06-29,RFX20082021,89090.0,89600.0,88750.0,88750.0,88750.0,961.0,1677.0,42.1951
2021-06-30,RFX20062021,82410.0,83790.0,82000.0,82370.0,82360.0,4355.0,0.0,
2021-06-30,RFX20082021,87505.0,89540.0,86700.0,88460.0,88450.0,2219.0,2502.0,44.7377
2021-07-01,RFX20082021,89440.0,89440.0,86765.0,87115.0,87115.0,3975.0,3024.0,38.8855
2021-07-01,RFX20102021,93600.0,93600.0,92805.0,93000.0,93015.0,21.0,10.0,41.7057
2021-07-02,RFX20082021,87205.0,89700.0,86500.0,89700.0,89451.0,4010.0,3227.0,44.5427
2021-07-02,RFX20102021,93555.0,93825.0,93555.0,93825.0,95351.0,6.0,12.0,44.1706
2021-07-05,RFX20082021,89400.0,90750.0,89400.0,90375.0,90434.0,1374.0,3350.0,38.4607
2021-07-06,RFX20082021,90100.0,90250.0,87920.0,88515.0,88569.0,3363.0,3691.0,42.3442
2021-07-06,RFX20102021,96400.0,96400.0,93920.0,93975.0,94069.0,30.0,31.0,41.6098
2021-07-07,RFX20082021,88560.0,89230.0,87500.0,89230.0,89230.0,5601.0,4266.0,48.0071
2021-07-07,RFX20102021,93630.0,93630.0,92825.0,93420.0,94530.0,62.0,50.0,43.5545
2021-07-08,RFX20082021,88400.0,88530.0,87290.0,87580.0,87595.0,5796.0,4340.0,47.4173
2021-07-08,RFX20102021,93315.0,93315.0,93315.0,93315.0,93260.0,1.0,50.0,45.0149
2021-07-12,RFX20082021,88500.0,90060.0,87750.0,90050.0,90045.0,3430.0,4373.0,45.9162
2021-07-12,RFX20102021,93175.0,94370.0,93175.0,94120.0,94420.0,45.0,75.0,38.3557
2021-07-13,RFX20082021,89540.0,90000.0,88800.0,89850.0,89850.0,3777.0,4759.0,43.8304
2021-07-13,RFX20102021,93755.0,93755.0,93755.0,93755.0,94700.0,50.0,125.0,39.2023
2021-07-14,RFX20082021,90500.0,91355.0,89010.0,89450.0,89450.0,4207.0,5149.0,47.0323
2021-07-14,RFX20102021,96000.0,96000.0,96000.0,96000.0,93978.0,50.0,75.0,39.4343
2021-07-15,RFX20082021,89200.0,89775.0,88500.0,88850.0,88850.0,3807.0,5408.0,51.1136
2021-07-15,RFX20102021,93440.0,93440.0,93400.0,93400.0,93450.0,23.0,75.0,41.6643
2021-07-16,RFX20082021,88810.0,89000.0,87960.0,88400.0,88400.0,2683.0,5464.0,54.5616
2021-07-16,RFX20102021,93090.0,93090.0,93000.0,93000.0,93460.0,22.0,75.0,45.169
2021-07-19,RFX20082021,87000.0,87000.0,85450.0,86250.0,86250.0,4518.0,5602.0,48.9118
2021-07-20,RFX20082021,85805.0,87920.0,85510.0,87635.0,87635.0,5709.0,6309.0,46.2483
2021-07-20,RFX20102021,92600.0,92600.0,92600.0,92600.0,92563.0,20.0,75.0,40.6354
2021-07-21,RFX20082021,88000.0,90100.0,88000.0,89675.0,89710.0,5271.0,6152.0,35.1501
2021-07-22,RFX20082021,89900.0,89900.0,88815.0,89420.0,89420.0,2486.0,6253.0,35.6715
2021-07-23,RFX20082021,89850.0,89990.0,88505.0,88800.0,88800.0,2805.0,6152.0,43.7952
2021-07-26,RFX20082021,88705.0,90080.0,88705.0,89605.0,89605.0,2890.0,6252.0,42.3175
2021-07-26,RFX20102021,94630.0,94630.0,94600.0,94600.0,94600.0,25.0,75.0,38.3477
2021-07-27,RFX20082021,89500.0,89770.0,88615.0,89700.0,89700.0,3113.0,6301.0,44.1239
2021-07-27,RFX20102021,93965.0,93965.0,93635.0,93945.0,94815.0,11.0,80.0,39.508
2021-07-28,RFX20082021,89960.0,90525.0,89475.0,90450.0,90450.0,3077.0,6258.0,41.9924
2021-07-28,RFX20102021,95000.0,95000.0,95000.0,95000.0,95618.0,20.0,80.0,38.6538
2021-07-29,RFX20082021,90500.0,91180.0,90400.0,90815.0,90815.0,4190.0,6436.0,38.4711
2021-07-29,RFX20102021,96140.0,96180.0,96040.0,96175.0,96043.0,702.0,82.0,37.4331
2021-07-30,RFX20082021,90005.0,90450.0,89160.0,89560.0,89550.0,3071.0,6665.0,50.2183
2021-07-30,RFX20102021,95290.0,95290.0,94260.0,94260.0,94350.0,356.0,134.0,40.1052
2021-08-02,RFX20082021,89805.0,90400.0,88550.0,89200.0,89150.0,2892.0,6550.0,52.3282
2021-08-02,RFX20102021,94110.0,94545.0,94110.0,94545.0,94500.0,58.0,84.0,43.1704
2021-08-03,RFX20082021,89300.0,89650.0,88000.0,89615.0,89615.0,3459.0,7090.0,56.7869
2021-08-03,RFX20102021,94300.0,94690.0,94300.0,94690.0,94690.0,31.0,105.0,43.0703
2021-08-04,RFX20082021,89320.0,90100.0,87545.0,88200.0,88200.0,3763.0,7151.0,56.1087
2021-08-04,RFX20102021,94545.0,94545.0,93985.0,93985.0,93600.0,8.0,105.0,44.6788
2021-08-05,RFX20082021,89300.0,89330.0,88215.0,88550.0,88550.0,3950.0,7600.0,40.2284
2021-08-05,RFX20102021,94730.0,94730.0,93750.0,93750.0,94020.0,70.0,170.0,39.5913
2021-08-06,RFX20082021,88900.0,89200.0,88175.0,88450.0,88455.0,3584.0,7579.0,43.9315
2021-08-06,RFX20102021,94200.0,94200.0,94165.0,94165.0,94155.0,7.0,170.0,41.9179
2021-08-09,RFX20082021,87900.0,88650.0,87570.0,88275.0,88275.0,3089.0,7818.0,46.4041
2021-08-09,RFX20102021,93900.0,93910.0,93800.0,93800.0,93800.0,56.0,121.0,41.5959
2021-08-10,RFX20082021,88600.0,90440.0,88505.0,90405.0,90405.0,4649.0,7808.0,33.2328
2021-08-10,RFX20102021,94210.0,95800.0,94110.0,95800.0,95800.0,41.0,123.0,36.4713
2021-08-11,RFX20082021,90800.0,92420.0,90240.0,92210.0,92255.0,4145.0,7740.0,31.3669
2021-08-11,RFX20102021,95810.0,99455.0,95510.0,97595.0,97855.0,59.0,125.0,36.4686
2021-08-12,RFX20082021,91300.0,92770.0,91300.0,91870.0,91875.0,5125.0,8109.0,33.9795
2021-08-12,RFX20102021,97000.0,98000.0,97000.0,97930.0,97575.0,55.0,129.0,37.8225
2021-08-13,RFX20082021,91000.0,91700.0,90620.0,91490.0,91470.0,3050.0,8038.0,35.9681
2021-08-13,RFX20102021,96410.0,97250.0,96410.0,97250.0,97250.0,3.0,130.0,38.8932
2021-08-17,RFX20082021,89640.0,90800.0,88960.0,89400.0,89400.0,4075.0,8310.0,46.9801
2021-08-17,RFX20102021,96585.0,96685.0,94795.0,94795.0,95100.0,109.0,208.0,41.4635
2021-08-18,RFX20082021,89690.0,89690.0,87910.0,87980.0,87980.0,4612.0,8268.0,44.8793
2021-08-18,RFX20102021,94700.0,94810.0,93650.0,93650.0,93650.0,120.0,244.0,41.2962
2021-08-19,RFX20082021,86375.0,87500.0,86375.0,87500.0,87500.0,2886.0,8300.0,46.4778
2021-08-19,RFX20102021,92285.0,93030.0,91985.0,93000.0,93150.0,57.0,250.0,41.5578
2021-08-20,RFX20082021,87650.0,88980.0,87650.0,88665.0,88665.0,2027.0,8174.0,34.8614
2021-08-20,RFX20102021,94095.0,94600.0,94095.0,94485.0,94500.0,167.0,408.0,40.1537
2021-08-23,RFX20082021,89350.0,90520.0,88950.0,90465.0,90450.0,2812.0,8122.0,34.2971
2021-08-23,RFX20102021,95990.0,96545.0,95835.0,96545.0,96445.0,113.0,505.0,40.4742
2021-08-24,RFX20082021,91390.0,93795.0,91390.0,93795.0,93790.0,4921.0,7556.0,6.6371
2021-08-24,RFX20102021,98200.0,99805.0,98200.0,99805.0,99840.0,249.0,493.0,36.423
2021-08-25,RFX20082021,94000.0,95380.0,93455.0,95010.0,95010.0,5827.0,7391.0,-4.5525
2021-08-25,RFX20102021,101300.0,101595.0,100000.0,101200.0,101200.0,172.0,612.0,36.1372
2021-08-26,RFX20082021,95100.0,95745.0,94325.0,94680.0,94655.0,6453.0,6657.0,-3.8902
2021-08-26,RFX20102021,100605.0,101950.0,100500.0,100935.0,100935.0,759.0,782.0,37.514
2021-08-27,RFX20082021,94700.0,97730.0,94700.0,96870.0,96845.0,6153.0,6100.0,-16.4444
2021-08-27,RFX20102021,101840.0,104250.0,101665.0,102810.0,102810.0,834.0,1151.0,34.5766
2021-08-30,RFX20082021,97300.0,102550.0,96600.0,102150.0,102050.0,7345.0,4940.0,123.7254
2021-08-30,RFX20102021,104015.0,108950.0,104000.0,108300.0,108310.0,3209.0,2227.0,39.5053
2021-08-31,RFX20082021,101055.0,103900.0,100600.0,101610.0,101605.0,8496.0,0.0,
2021-08-31,RFX20102021,108350.0,109700.0,106900.0,108495.0,108495.0,2477.0,3473.0,42.4698
2021-09-01,RFX20102021,108520.0,110290.0,106070.0,106320.0,106350.0,5184.0,3909.0,42.5205
2021-09-01,RFX20122021,115460.0,115460.0,112750.0,112750.0,112770.0,8.0,4.0,40.1537
2021-09-02,RFX20102021,106000.0,107300.0,104040.0,104855.0,104855.0,6389.0,4045.0,36.3602
2021-09-02,RFX20122021,111965.0,111965.0,111000.0,111400.0,111400.0,15.0,16.0,37.6488
2021-09-03,RFX20102021,104800.0,105200.0,103610.0,104500.0,104405.0,4228.0,4233.0,39.2756
2021-09-03,RFX20122021,110945.0,110945.0,110945.0,110945.0,110955.0,1.0,16.0,39.2144
2021-09-06,RFX20102021,105295.0,105460.0,104830.0,105230.0,105230.0,1495.0,4380.0,35.2515
2021-09-06,RFX20122021,111785.0,111785.0,111690.0,111700.0,111700.0,12.0,28.0,36.7599
2021-09-07,RFX20102021,104800.0,112730.0,104800.0,112500.0,112500.0,6089.0,4535.0,52.1575
2021-09-07,RFX20122021,114875.0,118700.0,114800.0,118700.0,118800.0,122.0,137.0,43.0532
2021-09-08,RFX20102021,112500.0,113500.0,108815.0,110310.0,110322.0,7723.0,5432.0,53.7789
2021-09-08,RFX20122021,115995.0,117180.0,115995.0,117180.0,117180.0,115.0,42.0,45.8601
2021-09-09,RFX20102021,110400.0,112700.0,108000.0,109665.0,109762.0,10443.0,5911.0,53.9412
2021-09-09,RFX20122021,115050.0,115050.0,115015.0,115050.0,116362.0,9.0,46.0,45.1249
2021-09-10,RFX20102021,110405.0,111520.0,105750.0,106250.0,106200.0,7770.0,6040.0,41.5154
2021-09-10,RFX20122021,118200.0,118250.0,112910.0,112960.0,112960.0,158.0,167.0,40.4243
2021-09-13,RFX20102021,116000.0,120885.0,114690.0,116025.0,116020.0,15691.0,7262.0,69.574
2021-09-13,RFX20122021,126945.0,128200.0,122800.0,123420.0,123420.0,157.0,68.0,53.0795
2021-09-14,RFX20102021,115505.0,116000.0,111505.0,112595.0,112595.0,8976.0,0.0,57.7941
2021-09-14,RFX20122021,120945.0,120945.0,119200.0,120205.0,120590.0,8.0,0.0,50.2537
2021-09-15,RFX20102021,115800.0,115800.0,108505.0,110225.0,110225.0,9412.0,10115.0,47.5652
2021-09-15,RFX20122021,119350.0,119500.0,116500.0,118500.0,118500.0,15.0,81.0,47.0772
2021-09-16,RFX20102021,110050.0,112900.0,107205.0,111510.0,111318.0,8195.0,10410.0,41.5685
2021-09-16,RFX20122021,116560.0,120200.0,115605.0,120200.0,119593.0,10.0,82.0,44.1296
2021-09-17,RFX20102021,110600.0,112000.0,109455.0,110800.0,110800.0,7261.0,9874.0,50.6421
2021-09-20,RFX20102021,107210.0,108500.0,103950.0,104250.0,104250.0,8509.0,11175.0,60.3741
2021-09-20,RFX20122021,113565.0,113565.0,113350.0,113350.0,112400.0,3.0,83.0,53.3876
2021-09-21,RFX20102021,105500.0,106200.0,102300.0,102900.0,102818.0,6865.0,11818.0,44.9678
2021-09-21,RFX20122021,112265.0,112265.0,111700.0,111700.0,110968.0,111.0,189.0,47.3745
2021-09-22,RFX20102021,103800.0,105240.0,102850.0,103800.0,103800.0,7155.0,11694.0,40.4883
2021-09-22,RFX20122021,112005.0,112800.0,112005.0,112800.0,111650.0,102.0,90.0,44.1588
2021-09-23,RFX20102021,103800.0,104875.0,103785.0,104500.0,104500.0,4205.0,11480.0,48.569
2021-09-23,RFX20122021,112120.0,112120.0,112105.0,112105.0,112105.0,12.0,102.0,46.2451
2021-09-24,RFX20102021,103505.0,104400.0,103050.0,103800.0,103780.0,2447.0,11502.0,52.0194
2021-09-24,RFX20122021,110960.0,111500.0,110960.0,111500.0,111500.0,5.0,106.0,48.1575
2021-09-27,RFX20102021,104500.0,105330.0,103530.0,104885.0,104900.0,2231.0,11670.0,43.5728
2021-09-28,RFX20102021,104800.0,105900.0,103210.0,105520.0,105520.0,6296.0,11746.0,51.7044
2021-09-28,RFX20122021,113150.0,113150.0,113075.0,113075.0,113505.0,260.0,106.0,48.2386
2021-09-29,RFX20102021,106200.0,107640.0,105800.0,106405.0,106405.0,4335.0,12036.0,48.9795
2021-09-29,RFX20122021,113850.0,114040.0,113850.0,114000.0,114440.0,480.0,106.0,47.1368
2021-09-30,RFX20102021,106500.0,108100.0,106000.0,106745.0,106745.0,5155.0,12178.0,42.943
2021-09-30,RFX20122021,115800.0,115900.0,114955.0,115070.0,114845.0,420.0,114.0,45.1597
2021-10-01,RFX20102021,107300.0,107895.0,106410.0,107500.0,107500.0,3805.0,12382.0,50.0286
2021-10-01,RFX20122021,114865.0,115500.0,114450.0,115435.0,115435.0,107.0,220.0,46.649
2021-10-04,RFX20102021,107500.0,108000.0,106640.0,107100.0,107100.0,2945.0,12389.0,50.1941
2021-10-04,RFX20122021,115200.0,115200.0,114775.0,114775.0,114930.0,51.0,221.0,46.1504
2021-10-05,RFX20102021,107700.0,108385.0,106550.0,106850.0,106675.0,2549.0,12421.0,34.9164
2021-10-05,RFX20122021,115160.0,115965.0,115160.0,115965.0,114745.0,101.0,122.0,42.5887
2021-10-06,RFX20102021,106000.0,106300.0,104655.0,105800.0,105800.0,3592.0,12511.0,38.0497
2021-10-06,RFX20122021,114145.0,114145.0,114030.0,114030.0,114000.0,2.0,122.0,44.3752
2021-10-07,RFX20102021,106500.0,106985.0,105850.0,106305.0,106305.0,2163.0,12351.0,44.7173
2021-10-12,RFX20102021,109000.0,109000.0,106260.0,106585.0,106541.0,2120.0,12466.0,50.8503
2021-10-12,RFX20122021,115000.0,115000.0,114600.0,114600.0,114660.0,12.0,129.0,46.9852
2021-10-13,RFX20102021,106390.0,107180.0,105400.0,107150.0,107180.0,3369.0,12569.0,55.4731
2021-10-13,RFX20122021,113950.0,115225.0,113950.0,115225.0,115480.0,127.0,145.0,48.4982
2021-10-14,RFX20102021,107350.0,109500.0,107350.0,109400.0,109450.0,3215.0,12411.0,59.1541
2021-10-14,RFX20122021,116100.0,116100.0,116100.0,116100.0,117913.0,1.0,145.0,49.0677
2021-10-15,RFX20102021,110200.0,111600.0,109800.0,111050.0,111050.0,2196.0,12289.0,39.4114
2021-10-15,RFX20122021,118265.0,120100.0,118265.0,120100.0,120000.0,19.0,151.0,46.5516
2021-10-18,RFX20102021,110105.0,112500.0,110100.0,112180.0,112180.0,4774.0,11804.0,52.7129
2021-10-18,RFX20122021,120430.0,121325.0,120430.0,120975.0,121025.0,342.0,395.0,47.9926
2021-10-19,RFX20102021,112300.0,113695.0,111805.0,113690.0,113690.0,6229.0,11526.0,44.0662
2021-10-19,RFX20122021,121755.0,122500.0,121050.0,122145.0,122840.0,130.0,314.0,47.4128
2021-10-20,RFX20102021,113000.0,117660.0,113000.0,117130.0,117130.0,9368.0,9679.0,26.7394
2021-10-20,RFX20122021,122840.0,126870.0,122840.0,126460.0,126310.0,253.0,468.0,43.9463
2021-10-21,RFX20102021,117000.0,117305.0,115850.0,116700.0,116700.0,5098.0,9790.0,26.6865
2021-10-21,RFX20122021,126000.0,126000.0,125350.0,125900.0,125850.0,123.0,561.0,44.1722
2021-10-22,RFX20102021,116690.0,117700.0,115520.0,116995.0,117000.0,3464.0,9780.0,41.4322
2021-10-22,RFX20122021,124990.0,126690.0,124940.0,126100.0,125955.0,368.0,759.0,45.0127
2021-10-25,RFX20102021,117250.0,120425.0,117250.0,119945.0,119920.0,4157.0,9301.0,48.8558
2021-10-25,RFX20122021,128705.0,129360.0,128660.0,129100.0,129100.0,483.0,912.0,45.5227
2021-10-26,RFX20102021,120150.0,121145.0,119050.0,119100.0,119100.0,3844.0,9245.0,44.1747
2021-10-26,RFX20122021,130105.0,130105.0,128300.0,128350.0,128300.0,280.0,957.0,45.5729
2021-10-27,RFX20102021,119100.0,119325.0,115105.0,115320.0,115320.0,4399.0,8740.0,239.6235
2021-10-27,RFX20122021,127285.0,128150.0,124450.0,124500.0,124620.0,745.0,1443.0,54.0851
2021-10-28,RFX20102021,115000.0,116295.0,114200.0,115670.0,115670.0,3141.0,8705.0,286.9437
2021-10-28,RFX20122021,124800.0,125570.0,124200.0,125040.0,125170.0,606.0,1514.0,52.5121
2021-10-29,RFX20102021,115500.0,115500.0,111780.0,111840.0,111626.0,8300.0,0.0,
2021-10-29,RFX20122021,124240.0,124240.0,120810.0,121090.0,121090.0,1366.0,1943.0,52.4074
2021-11-01,RFX20022022,131805.0,131805.0,131805.0,131805.0,135845.0,5.0,5.0,52.6493
2021-11-01,RFX20122021,121500.0,126700.0,120900.0,126700.0,126700.0,2628.0,2375.0,54.8987
2021-11-02,RFX20022022,137720.0,137900.0,137440.0,137900.0,138070.0,5.0,6.0,51.4807
2021-11-02,RFX20122021,127000.0,129000.0,125400.0,128080.0,128080.0,4340.0,2838.0,49.1547
2021-11-03,RFX20022022,138885.0,138885.0,138885.0,138885.0,139700.0,100.0,106.0,45.4477
2021-11-03,RFX20122021,127340.0,130250.0,127160.0,130250.0,130135.0,4592.0,2859.0,40.8284
2021-11-04,RFX20022022,138500.0,138500.0,138500.0,138500.0,139295.0,100.0,6.0,49.893
2021-11-04,RFX20122021,130700.0,131200.0,127000.0,129360.0,129360.0,5552.0,2933.0,47.0086
2021-11-05,RFX20122021,129400.0,131700.0,128135.0,131640.0,131640.0,4268.0,2954.0,49.5944
2021-11-08,RFX20122021,132000.0,135695.0,132000.0,135450.0,135450.0,2428.0,3115.0,47.1943
2021-11-09,RFX20122021,134400.0,137005.0,133120.0,133500.0,133500.0,6443.0,3250.0,48.2125
2021-11-10,RFX20122021,133750.0,135595.0,132490.0,133750.0,133700.0,4304.0,3175.0,44.217
2021-11-11,RFX20022022,144295.0,144295.0,144295.0,144295.0,144295.0,1.0,6.0,46.3865
2021-11-11,RFX20122021,133750.0,135440.0,133750.0,135100.0,135100.0,3228.0,3574.0,46.4842
2021-11-12,RFX20022022,143605.0,146000.0,143400.0,146000.0,146000.0,18.0,5.0,56.6295
2021-11-12,RFX20122021,135200.0,137005.0,132000.0,137000.0,137000.0,4535.0,3838.0,69.3659
2021-11-15,RFX20022022,141000.0,143280.0,140800.0,140800.0,140800.0,14.0,3.0,52.5217
2021-11-15,RFX20122021,137050.0,139000.0,130505.0,130550.0,130550.0,7541.0,5110.0,51.3351
2021-11-16,RFX20122021,130775.0,130775.0,125255.0,125300.0,125300.0,4358.0,5436.0,51.173
2021-11-17,RFX20022022,133520.0,133520.0,131600.0,131600.0,132968.0,2.0,1.0,56.0633
2021-11-17,RFX20122021,126200.0,127200.0,121115.0,122850.0,122805.0,4470.0,5540.0,55.5362
2021-11-18,RFX20022022,132500.0,134300.0,131000.0,134300.0,134300.0,35.0,10.0,50.5555
2021-11-18,RFX20122021,123385.0,125000.0,120230.0,124705.0,125000.0,6016.0,5891.0,50.7347
2021-11-19,RFX20022022,133000.0,133000.0,131670.0,131670.0,128690.0,2.0,10.0,52.0043
2021-11-19,RFX20122021,124750.0,125395.0,117615.0,118185.0,118000.0,6927.0,6025.0,40.0267
2021-11-23,RFX20122021,116000.0,117700.0,113700.0,115090.0,114950.0,3809.0,5944.0,43.1409
2021-11-24,RFX20022022,126200.0,126200.0,126200.0,126200.0,125070.0,100.0,110.0,54.3898
2021-11-24,RFX20122021,115500.0,117395.0,113520.0,115150.0,115000.0,6596.0,6287.0,47.5609
2021-11-25,RFX20122021,114700.0,116150.0,114700.0,116000.0,116000.0,426.0,6255.0,39.0955
2021-11-26,RFX20022022,121975.0,121975.0,120900.0,120900.0,120900.0,110.0,10.0,57.6653
2021-11-26,RFX20122021,113785.0,113785.0,108700.0,108900.0,108900.0,4138.0,6834.0,32.4666
2021-11-29,RFX20022022,123700.0,123700.0,118090.0,118090.0,118090.0,504.0,21.0,55.9954
2021-11-29,RFX20122021,110000.0,111980.0,107250.0,108100.0,108030.0,4146.0,6658.0,45.1099
2021-11-30,RFX20022022,116900.0,119100.0,116150.0,119100.0,119100.0,256.0,25.0,58.2924
2021-11-30,RFX20122021,106300.0,109500.0,106300.0,108100.0,108175.0,4183.0,6928.0,41.9369
2021-12-01,RFX20022022,127110.0,127110.0,125710.0,125950.0,125950.0,3.0,26.0,49.663
2021-12-01,RFX20122021,110000.0,115740.0,110000.0,115500.0,115500.0,5579.0,6573.0,30.6301
2021-12-02,RFX20022022,127900.0,129550.0,127900.0,128500.0,128500.0,181.0,57.0,47.712
2021-12-02,RFX20122021,115900.0,118990.0,115120.0,118890.0,118800.0,4374.0,6524.0,35.5046
2021-12-03,RFX20022022,126200.0,130180.0,126200.0,129170.0,129170.0,6.0,59.0,57.5161
2021-12-03,RFX20122021,119210.0,120680.0,115730.0,118900.0,118600.0,3250.0,6566.0,53.6741
2021-12-06,RFX20022022,130850.0,131900.0,130500.0,130610.0,130610.0,153.0,208.0,54.6093
2021-12-06,RFX20122021,118700.0,120890.0,117610.0,119740.0,119780.0,4299.0,6893.0,42.9186
2021-12-07,RFX20022022,132150.0,133290.0,132150.0,132400.0,132190.0,137.0,331.0,55.4683
2021-12-07,RFX20122021,120780.0,122390.0,120700.0,120950.0,120890.0,3433.0,7157.0,40.7828
2021-12-09,RFX20022022,129250.0,129250.0,127200.0,127600.0,127600.0,102.0,390.0,55.4813
2021-12-09,RFX20122021,120500.0,120900.0,116000.0,116110.0,116150.0,2847.0,7270.0,31.6163
2021-12-10,RFX20022022,128750.0,128750.0,125160.0,125270.0,125370.0,48.0,420.0,54.6999
2021-12-10,RFX20122021,116500.0,117300.0,114420.0,114980.0,114880.0,3411.0,7031.0,40.2715
2021-12-13,RFX20022022,121300.0,121800.0,119350.0,119350.0,119310.0,130.0,453.0,54.1498
2021-12-13,RFX20122021,114700.0,114700.0,108880.0,109150.0,109150.0,3993.0,7041.0,32.8032
2021-12-14,RFX20022022,117280.0,119590.0,117210.0,119590.0,119590.0,199.0,403.0,53.6746
2021-12-14,RFX20122021,108150.0,110600.0,107630.0,110100.0,110080.0,3576.0,7000.0,44.0074
2021-12-15,RFX20022022,119680.0,119970.0,117410.0,119500.0,119500.0,86.0,429.0,63.3092
2021-12-15,RFX20122021,110080.0,110190.0,107950.0,109150.0,109400.0,2547.0,7127.0,72.5379
2021-12-16,RFX20022022,119400.0,122200.0,119400.0,121310.0,121310.0,82.0,479.0,57.619
2021-12-16,RFX20122021,109400.0,112400.0,109400.0,111800.0,111780.0,3185.0,7185.0,64.44
2021-12-17,RFX20022022,121120.0,121800.0,120210.0,120690.0,120690.0,94.0,544.0,53.7741
2021-12-17,RFX20122021,111000.0,112590.0,110230.0,110900.0,110950.0,3149.0,7176.0,39.5972
2021-12-20,RFX20022022,116410.0,118700.0,116410.0,118700.0,118700.0,34.0,574.0,54.7293
2021-12-20,RFX20122021,109100.0,110000.0,107830.0,109500.0,109500.0,2178.0,7166.0,55.3677
2021-12-21,RFX20022022,120890.0,121690.0,120250.0,120700.0,121200.0,310.0,718.0,50.595
2021-12-21,RFX20122021,110750.0,113050.0,110750.0,112160.0,112200.0,3228.0,6840.0,42.3232
2021-12-22,RFX20022022,120010.0,121370.0,119950.0,120210.0,120210.0,149.0,771.0,51.541
2021-12-22,RFX20122021,112570.0,113350.0,111300.0,111300.0,111370.0,3646.0,6702.0,52.4579
2021-12-23,RFX20022022,122500.0,122500.0,119400.0,120310.0,120310.0,160.0,891.0,44.3217
2021-12-23,RFX20122021,111990.0,113600.0,111190.0,111880.0,111880.0,2465.0,6570.0,11.4731
2021-12-27,RFX20022022,120610.0,121100.0,120120.0,120170.0,120030.0,716.0,1342.0,47.938
2021-12-27,RFX20122021,112450.0,112910.0,111580.0,111980.0,111880.0,2897.0,6148.0,67.5474
2021-12-28,RFX20022022,121240.0,121240.0,116420.0,117200.0,117100.0,497.0,1470.0,47.5548
2021-12-28,RFX20122021,111900.0,112890.0,107100.0,108050.0,108000.0,4341.0,5959.0,-124.3833
2021-12-29,RFX20022022,116500.0,119030.0,116500.0,119030.0,118980.0,899.0,1493.0,48.932
2021-12-29,RFX20122021,108000.0,109750.0,107130.0,109740.0,109730.0,3757.0,5672.0,-220.2487
2021-12-30,RFX20022022,119700.0,121190.0,119700.0,119950.0,119950.0,1412.0,2093.0,59.4522
2021-12-30,RFX20122021,110200.0,111800.0,109910.0,110200.0,110169.0,4347.0,0.0,
