ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.888245;713;2025-07-07;2025-07-07
BBAR;2.105518;6530;2025-07-07;2025-07-07
BMA;2.414197;8420;2025-07-07;2025-07-07
BYMA;54.109045;191;2025-07-07;2025-07-07
CEPU;11.916823;1440;2025-07-07;2025-07-07
COME;32.046632;114.5;2025-07-07;2025-07-07
CRES;3.779823;1375;2025-07-07;2025-07-07
EDN;1.734291;1600;2025-07-07;2025-07-07
GGAL;8.580191;6170;2025-07-07;2025-07-07
LOMA;2.869178;2750;2025-07-07;2025-07-07
METR;1.754403;1875;2025-07-07;2025-07-07
PAMP;10.864845;3545;2025-07-07;2025-07-07
SUPV;2.67777;2590;2025-07-07;2025-07-07
TECO2;2.471763;2190;2025-07-07;2025-07-07
TGNO4;0.902879;2845;2025-07-07;2025-07-07
TGSU2;2.769876;6750;2025-07-07;2025-07-07
TRAN;2.163264;2110;2025-07-07;2025-07-07
TXAR;17.369924;638;2025-07-07;2025-07-07
VALO;8.605456;335.5;2025-07-07;2025-07-07
YPFD;1.73291;39475;2025-07-07;2025-07-07
