ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.800085;18.45;2018-09-28;2018-10-31
APBR;22.794703;290.9;2018-09-28;2018-10-31
BMA;20.494535;159.35;2018-09-28;2018-10-31
BYMA;3.672808;336.3;2018-09-28;2018-10-31
CEPU;72.927389;34.05;2018-09-28;2018-10-31
COME;74.881861;3.56;2018-09-28;2018-10-31
CVH;4.177136;288.65;2018-09-28;2018-10-31
EDN;21.30038;40.5;2018-09-28;2018-10-31
BBAR;8.65401;132;2018-09-28;2018-10-31
GGAL;55.178486;83.25;2018-09-28;2018-10-31
METR;8.224748;30.1;2018-09-28;2018-10-31
PAMP;75.60981;47.7;2018-09-28;2018-10-31
SUPV;14.110988;58.9;2018-09-28;2018-10-31
TGNO4;4.232749;50.3;2018-09-28;2018-10-31
TGSU2;14.977225;103.95;2018-09-28;2018-10-31
TRAN;10.141506;40.45;2018-09-28;2018-10-31
TS;2.97748;527.5;2018-09-28;2018-10-31
TXAR;84.982078;15.6;2018-09-28;2018-10-31
VALO;41.349944;5.06;2018-09-28;2018-10-31
YPFD;7.225632;541.85;2018-09-28;2018-10-31
