ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.946877;986.0;2026-04-29;2026-04-29
BBAR;2.106178;7120.0;2026-04-29;2026-04-29
BMA;2.654763;10950.0;2026-04-29;2026-04-29
BYMA;61.267867;302.25;2026-04-29;2026-04-29
CEPU;8.027011;2151.0;2026-04-29;2026-04-29
COME;81.574494;46.19;2026-04-29;2026-04-29
CRES;2.990647;1679.0;2026-04-29;2026-04-29
EDN;1.967041;1890.0;2026-04-29;2026-04-29
GGAL;10.935331;6380.0;2026-04-29;2026-04-29
IRSA;2.008997;2115.0;2026-04-29;2026-04-29
LOMA;3.254235;3265.0;2026-04-29;2026-04-29
METR;1.98985;1883.0;2026-04-29;2026-04-29
PAMP;12.018907;4957.5;2026-04-29;2026-04-29
SUPV;3.214957;2547.5;2026-04-29;2026-04-29
TGNO4;1.024049;4032.5;2026-04-29;2026-04-29
TGSU2;2.146222;9205.0;2026-04-29;2026-04-29
TRAN;2.45358;3885.0;2026-04-29;2026-04-29
TXAR;19.701034;672.0;2026-04-29;2026-04-29
VALO;11.618393;638.5;2026-04-29;2026-04-29
YPFD;1.642303;67025.0;2026-04-29;2026-04-29
