ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;44.3;2021-01-19;2021-04-23
BBAR;15.8894;127;2021-01-19;2021-04-23
BMA;32.330747;190.85;2021-01-19;2021-04-23
BYMA;5.878224;641;2021-01-19;2021-04-23
CEPU;68.464339;31.15;2021-01-19;2021-04-23
COME;241.7834;2.39;2021-01-19;2021-04-23
CRES;24.993874;83.35;2021-01-19;2021-04-23
EDN;28.935515;26.5;2021-01-19;2021-04-23
GGAL;88.801145;109.5;2021-01-19;2021-04-23
LOMA;22.619431;183.95;2021-01-19;2021-04-23
MIRG;1.341732;1520.5;2021-01-19;2021-04-23
PAMP;80.304172;84.3;2021-01-19;2021-04-23
SUPV;22.968784;52.5;2021-01-19;2021-04-23
TECO2;13.496041;139.65;2021-01-19;2021-04-23
TGNO4;6.811948;36.65;2021-01-19;2021-04-23
TGSU2;13.235292;134.4;2021-01-19;2021-04-23
TRAN;16.321167;22.85;2021-01-19;2021-04-23
TXAR;81.28825;54.2;2021-01-19;2021-04-23
VALO;65.009976;22.85;2021-01-19;2021-04-23
YPFD;14.878505;571.7;2021-01-19;2021-04-23
