ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.242584;859.5;2024-04-15;2024-04-19
BBAR;1.666259;3038.2;2024-04-15;2024-04-19
BMA;3.104414;5303.65;2024-04-15;2024-04-19
BYMA;4.286575;1436;2024-04-15;2024-04-19
CEPU;9.604406;967.85;2024-04-15;2024-04-19
COME;25.361003;106.85;2024-04-15;2024-04-19
CRES;2.863984;980.7;2024-04-15;2024-04-19
EDN;3.347688;870.1;2024-04-15;2024-04-19
GGAL;9.704228;3032.75;2024-04-15;2024-04-19
IRSA;2.463846;1028.5;2024-04-15;2024-04-19
LOMA;2.270605;1466.3;2024-04-15;2024-04-19
PAMP;8.251165;1835;2024-04-15;2024-04-19
SUPV;2.490657;1170.55;2024-04-15;2024-04-19
TECO2;2.523062;1522.2;2024-04-15;2024-04-19
TGNO4;0.714519;1999;2024-04-15;2024-04-19
TGSU2;2.826113;3397;2024-04-15;2024-04-19
TRAN;1.711959;1153;2024-04-15;2024-04-19
TXAR;13.746178;806;2024-04-15;2024-04-19
VALO;6.81017;263.5;2024-04-15;2024-04-19
YPFD;1.551274;20468.05;2024-04-15;2024-04-19
