ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.39464;93.4;2022-04-25;2022-04-27
BBAR;16.921188;207.1;2022-04-25;2022-04-27
BMA;34.422926;306;2022-04-25;2022-04-27
BYMA;2.759938;1203;2022-04-25;2022-04-27
CEPU;101.346882;77.95;2022-04-25;2022-04-27
COME;257.54586;9.01;2022-04-25;2022-04-27
CRES;30.83489;168.4;2022-04-25;2022-04-27
EDN;33.943726;61.45;2022-04-25;2022-04-27
GGAL;98.54829;190.75;2022-04-25;2022-04-27
LOMA;23.411348;236.1;2022-04-25;2022-04-27
MIRG;0.738344;3357;2022-04-25;2022-04-27
PAMP;62.422396;187.8;2022-04-25;2022-04-27
SUPV;24.466296;74.05;2022-04-25;2022-04-27
TECO2;19.5022;234.95;2022-04-25;2022-04-27
TGNO4;7.256072;100.75;2022-04-25;2022-04-27
TGSU2;17.957437;272.75;2022-04-25;2022-04-27
TRAN;17.385271;50.6;2022-04-25;2022-04-27
TXAR;85.622642;122;2022-04-25;2022-04-27
VALO;69.236175;35.9;2022-04-25;2022-04-27
YPFD;15.892922;893.5;2022-04-25;2022-04-27
