ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;36.505831;22.25;2018-06-29;2018-07-10
APBR;30.233643;145.65;2018-06-29;2018-07-10
BMA;15.927464;189.2;2018-06-29;2018-07-10
BYMA;3.455635;386.7;2018-06-29;2018-07-10
CEPU;68.615182;29.35;2018-06-29;2018-07-10
COME;71.742177;3.7;2018-06-29;2018-07-10
CRES;14.256229;43.75;2018-06-29;2018-07-10
CVH;5.474266;278.8;2018-06-29;2018-07-10
EDN;19.455452;47.2;2018-06-29;2018-07-10
GGAL;49.168992;99.1;2018-06-29;2018-07-10
METR;7.738417;34.55;2018-06-29;2018-07-10
PAMP;67.091738;42.95;2018-06-29;2018-07-10
SUPV;13.276603;70.3;2018-06-29;2018-07-10
TGNO4;3.982466;46.05;2018-06-29;2018-07-10
TGSU2;17.377135;76.65;2018-06-29;2018-07-10
TRAN;9.541837;48.55;2018-06-29;2018-07-10
TS;2.768107;529.95;2018-06-29;2018-07-10
TXAR;79.957076;15.2;2018-06-29;2018-07-10
VALO;38.904916;5.56;2018-06-29;2018-07-10
YPFD;8.006531;412.95;2018-06-29;2018-07-10
