ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.395567;95.4;2021-11-09;2021-11-25
BBAR;15.877414;226.2;2021-11-09;2021-11-25
BMA;31.193903;311;2021-11-09;2021-11-25
BYMA;5.709222;905;2021-11-09;2021-11-25
CEPU;82.49768;72.3;2021-11-09;2021-11-25
COME;241.599824;5.69;2021-11-09;2021-11-25
CRES;28.92444;103.4;2021-11-09;2021-11-25
CVH;2.744175;559.5;2021-11-09;2021-11-25
VALO;64.960937;24.3;2021-11-09;2021-11-25
GGAL;92.446639;204.7;2021-11-09;2021-11-25
LOMA;22.163058;278.5;2021-11-09;2021-11-25
MIRG;0.703147;3911.5;2021-11-09;2021-11-25
PAMP;66.122174;150.85;2021-11-09;2021-11-25
SUPV;22.951458;85.8;2021-11-09;2021-11-25
TECO2;26.280876;214.4;2021-11-09;2021-11-25
TGNO4;6.806809;88.2;2021-11-09;2021-11-25
TGSU2;13.964615;207.55;2021-11-09;2021-11-25
TRAN;16.308855;58.5;2021-11-09;2021-11-25
TXAR;94.320748;125.5;2021-11-09;2021-11-25
YPFD;14.867283;823.1;2021-11-09;2021-11-25
