ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.61794;1076;2025-11-26;2025-12-02
BBAR;2.300284;8260;2025-11-26;2025-12-02
BMA;3.156315;12680;2025-11-26;2025-12-02
BYMA;59.176532;301.25;2025-11-26;2025-12-02
CEPU;8.525271;2542.5;2025-11-26;2025-12-02
COME;78.57536;73.8;2025-11-26;2025-12-02
CRES;3.097109;1727;2025-11-26;2025-12-02
EDN;1.894724;2605;2025-11-26;2025-12-02
GGAL;11.2237;7925;2025-11-26;2025-12-02
LOMA;3.134589;3810;2025-11-26;2025-12-02
METR;1.916691;2617.5;2025-11-26;2025-12-02
PAMP;11.1321;5430;2025-11-26;2025-12-02
SUPV;3.09676;3385;2025-11-26;2025-12-02
TECO2;1.737278;3855;2025-11-26;2025-12-02
TGNO4;0.986399;4495;2025-11-26;2025-12-02
TGSU2;2.073606;9400;2025-11-26;2025-12-02
TRAN;2.363374;3597.5;2025-11-26;2025-12-02
TXAR;18.976714;816;2025-11-26;2025-12-02
VALO;11.191236;530;2025-11-26;2025-12-02
YPFD;1.440329;55575;2025-11-26;2025-12-02
