ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.16486;24.85;2019-10-16;2019-10-18
BBAR;15.560413;101.2;2019-10-16;2019-10-18
BMA;26.07927;188.05;2019-10-16;2019-10-18
BYMA;5.694672;221;2019-10-16;2019-10-18
CEPU;114.291356;20.8;2019-10-16;2019-10-18
COME;191.241198;1.7;2019-10-16;2019-10-18
CRES;23.089495;37.15;2019-10-16;2019-10-18
CVH;2.741837;174.25;2019-10-16;2019-10-18
EDN;30.653802;23.2;2019-10-16;2019-10-18
GGAL;86.983942;93.05;2019-10-16;2019-10-18
LOMA;8.77633;87.15;2019-10-16;2019-10-18
PAMP;104.800984;45.5;2019-10-16;2019-10-18
SUPV;22.394122;42.5;2019-10-16;2019-10-18
TECO2;7.387542;146.45;2019-10-16;2019-10-18
TGNO4;6.672549;45.45;2019-10-16;2019-10-18
TGSU2;21.161859;117.2;2019-10-16;2019-10-18
TRAN;15.987175;20.75;2019-10-16;2019-10-18
TXAR;133.966638;16.6;2019-10-16;2019-10-18
VALO;63.871619;7.45;2019-10-16;2019-10-18
YPFD;11.276024;672.4;2019-10-16;2019-10-18
