ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.2613;819;2025-01-27;2025-04-11
BBAR;1.938174;7990;2025-01-27;2025-04-11
BMA;2.762544;10575;2025-01-27;2025-04-11
BYMA;24.930467;468.5;2025-01-27;2025-04-11
CEPU;11.775447;1440;2025-01-27;2025-04-11
COME;29.499618;156;2025-01-27;2025-04-11
CRES;3.418782;1415;2025-01-27;2025-04-11
EDN;3.894743;1930;2025-01-27;2025-04-11
GGAL;9.89907;7220;2025-01-27;2025-04-11
IRSA;2.970928;1705;2025-01-27;2025-04-11
LOMA;2.64114;2670;2025-01-27;2025-04-11
METR;1.614966;1745;2025-01-27;2025-04-11
PAMP;9.734993;3730;2025-01-27;2025-04-11
SUPV;2.609265;3505;2025-01-27;2025-04-11
TGNO4;0.831119;2890;2025-01-27;2025-04-11
TGSU2;2.797495;6680;2025-01-27;2025-04-11
TRAN;1.99133;1630;2025-01-27;2025-04-11
TXAR;15.98939;767;2025-01-27;2025-04-11
VALO;7.921508;266.5;2025-01-27;2025-04-11
YPFD;1.466164;40175;2025-01-27;2025-04-11
