ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.2613;815;2025-01-27;2025-04-03
BBAR;1.938174;7820;2025-01-27;2025-04-03
BMA;2.762544;9820;2025-01-27;2025-04-03
BYMA;24.930467;434.5;2025-01-27;2025-04-03
CEPU;11.775447;1460;2025-01-27;2025-04-03
COME;29.499618;170.5;2025-01-27;2025-04-03
CRES;3.418782;1485;2025-01-27;2025-04-03
EDN;3.894743;1950;2025-01-27;2025-04-03
GGAL;9.89907;7070;2025-01-27;2025-04-03
IRSA;2.970928;1715;2025-01-27;2025-04-03
LOMA;2.64114;2805;2025-01-27;2025-04-03
METR;1.614966;2005;2025-01-27;2025-04-03
PAMP;9.734993;3940;2025-01-27;2025-04-03
SUPV;2.609265;3295;2025-01-27;2025-04-03
TGNO4;0.831119;3275;2025-01-27;2025-04-03
TGSU2;2.797495;6720;2025-01-27;2025-04-03
TRAN;1.99133;1980;2025-01-27;2025-04-03
TXAR;15.98939;752;2025-01-27;2025-04-03
VALO;7.921508;306.5;2025-01-27;2025-04-03
YPFD;1.466164;44250;2025-01-27;2025-04-03
