ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.860824;835;2025-05-26;2025-05-29
BBAR;2.098198;7840;2025-05-26;2025-05-29
BMA;2.405804;10100;2025-05-26;2025-05-29
BYMA;53.92095;222;2025-05-26;2025-05-29
CEPU;11.875398;1620;2025-05-26;2025-05-29
COME;31.935231;159.25;2025-05-26;2025-05-29
CRES;3.766684;1450;2025-05-26;2025-05-29
EDN;1.728263;2020;2025-05-26;2025-05-29
GGAL;8.550365;6960;2025-05-26;2025-05-29
LOMA;2.859204;3120;2025-05-26;2025-05-29
METR;1.748304;2345;2025-05-26;2025-05-29
PAMP;10.827077;3740;2025-05-26;2025-05-29
SUPV;2.668461;3170;2025-05-26;2025-05-29
TECO2;2.463171;2410;2025-05-26;2025-05-29
TGNO4;0.89974;3550;2025-05-26;2025-05-29
TGSU2;2.760248;6940;2025-05-26;2025-05-29
TRAN;2.155744;2665;2025-05-26;2025-05-29
TXAR;17.309542;714;2025-05-26;2025-05-29
VALO;8.575542;368.5;2025-05-26;2025-05-29
YPFD;1.726886;43500;2025-05-26;2025-05-29
