ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.589909;718;2025-10-07;2025-10-09
BBAR;2.292803;4722.5;2025-10-07;2025-10-09
BMA;3.146048;7485;2025-10-07;2025-10-09
BYMA;58.984054;199.75;2025-10-07;2025-10-09
CEPU;8.497541;1314;2025-10-07;2025-10-09
COME;78.319786;32.78;2025-10-07;2025-10-09
CRES;3.087035;1475;2025-10-07;2025-10-09
EDN;1.88856;1328;2025-10-07;2025-10-09
GGAL;11.187192;4872.5;2025-10-07;2025-10-09
LOMA;3.124393;2418;2025-10-07;2025-10-09
METR;1.910459;1599;2025-10-07;2025-10-09
PAMP;11.09589;3825;2025-10-07;2025-10-09
SUPV;3.086686;1795;2025-10-07;2025-10-09
TECO2;1.731628;2246;2025-10-07;2025-10-09
TGNO4;0.98319;2585;2025-10-07;2025-10-09
TGSU2;2.066862;6700;2025-10-07;2025-10-09
TRAN;2.355687;2079;2025-10-07;2025-10-09
TXAR;18.91499;626;2025-10-07;2025-10-09
VALO;11.154836;302.75;2025-10-07;2025-10-09
YPFD;1.435644;38660;2025-10-07;2025-10-09
