ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.395567;90.9;2021-11-09;2021-12-22
BBAR;15.877414;214.05;2021-11-09;2021-12-22
BMA;31.193903;294.9;2021-11-09;2021-12-22
BYMA;5.709222;1041.5;2021-11-09;2021-12-22
CEPU;82.49768;64.7;2021-11-09;2021-12-22
COME;241.599824;5.95;2021-11-09;2021-12-22
CRES;28.92444;100.4;2021-11-09;2021-12-22
CVH;2.744175;637;2021-11-09;2021-12-22
VALO;64.960937;25.5;2021-11-09;2021-12-22
GGAL;92.446639;198.5;2021-11-09;2021-12-22
LOMA;22.163058;261;2021-11-09;2021-12-22
MIRG;0.703147;3804.5;2021-11-09;2021-12-22
PAMP;66.122174;162.25;2021-11-09;2021-12-22
SUPV;22.951458;79.1;2021-11-09;2021-12-22
TECO2;26.280876;204;2021-11-09;2021-12-22
TGNO4;6.806809;95.1;2021-11-09;2021-12-22
TGSU2;13.964615;186.9;2021-11-09;2021-12-22
TRAN;16.308855;55.1;2021-11-09;2021-12-22
TXAR;94.320748;125.25;2021-11-09;2021-12-22
YPFD;14.867283;815.2;2021-11-09;2021-12-22
