ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.524417;531.5;2023-09-07;2023-09-11
BBAR;16.42199;1137.7;2023-09-07;2023-09-11
BMA;28.058481;1577.75;2023-09-07;2023-09-11
BYMA;57.639929;418.5;2023-09-07;2023-09-11
CEPU;99.500316;432.55;2023-09-07;2023-09-11
COME;249.947928;44.85;2023-09-07;2023-09-11
CRES;29.022374;498.5;2023-09-07;2023-09-11
EDN;32.964956;430.4;2023-09-07;2023-09-11
GGAL;95.640989;1101.5;2023-09-07;2023-09-11
LOMA;22.393482;875.5;2023-09-07;2023-09-11
MIRG;0.706126;8165.5;2023-09-07;2023-09-11
PAMP;82.533597;1117.85;2023-09-07;2023-09-11
SUPV;24.546916;364.2;2023-09-07;2023-09-11
TECO2;27.974158;768.55;2023-09-07;2023-09-11
TGNO4;7.042008;690.5;2023-09-07;2023-09-11
TGSU2;27.853051;1548.8;2023-09-07;2023-09-11
TRAN;16.872383;393.5;2023-09-07;2023-09-11
TXAR;132.147426;469.5;2023-09-07;2023-09-11
VALO;67.118314;115.75;2023-09-07;2023-09-11
YPFD;15.288726;8854.75;2023-09-07;2023-09-11
