ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;36.505831;20.5;2018-06-29;2018-09-17
APBR;30.233643;215.55;2018-06-29;2018-09-17
BMA;15.927464;158.05;2018-06-29;2018-09-17
BYMA;3.455635;336.35;2018-06-29;2018-09-17
CEPU;68.615182;41.4;2018-06-29;2018-09-17
COME;71.742177;4.03;2018-06-29;2018-09-17
CRES;14.256229;54.9;2018-06-29;2018-09-17
CVH;5.474266;308.9;2018-06-29;2018-09-17
EDN;19.455452;42.9;2018-06-29;2018-09-17
GGAL;49.168992;93.9;2018-06-29;2018-09-17
METR;7.738417;31;2018-06-29;2018-09-17
PAMP;67.091738;48.65;2018-06-29;2018-09-17
SUPV;13.276603;59.6;2018-06-29;2018-09-17
TGNO4;3.982466;55;2018-06-29;2018-09-17
TGSU2;17.377135;127;2018-06-29;2018-09-17
TRAN;9.541837;49;2018-06-29;2018-09-17
TS;2.768107;639.15;2018-06-29;2018-09-17
TXAR;79.957076;14.75;2018-06-29;2018-09-17
VALO;38.904916;5.86;2018-06-29;2018-09-17
YPFD;8.006531;598.45;2018-06-29;2018-09-17
