ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;41.995577;17.7;2019-07-10;2019-07-22
APBR;19.490587;338.55;2019-07-10;2019-07-22
BBAR;10.683725;153.25;2019-07-10;2019-07-22
BMA;14.481016;270.45;2019-07-10;2019-07-22
BYMA;3.92659;314;2019-07-10;2019-07-22
CEPU;78.47204;38;2019-07-10;2019-07-22
COME;77.238576;2.86;2019-07-10;2019-07-22
CRES;15.636616;44.9;2019-07-10;2019-07-22
EDN;21.126409;40;2019-07-10;2019-07-22
GGAL;59.722867;142;2019-07-10;2019-07-22
PAMP;75.434145;53.1;2019-07-10;2019-07-22
SUPV;15.375725;60.9;2019-07-10;2019-07-22
TECO2;6.513654;145;2019-07-10;2019-07-22
TGNO4;4.581351;68.8;2019-07-10;2019-07-22
TGSU2;19.232616;122.45;2019-07-10;2019-07-22
TRAN;10.976738;43;2019-07-10;2019-07-22
TS;6.029275;539.5;2019-07-10;2019-07-22
TXAR;91.981019;13.4;2019-07-10;2019-07-22
VALO;44.03817;7.24;2019-07-10;2019-07-22
YPFD;7.215872;717.8;2019-07-10;2019-07-22
