ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;49.4;2021-01-19;2021-01-28
BBAR;15.8894;145;2021-01-19;2021-01-28
BMA;32.330747;211;2021-01-19;2021-01-28
BYMA;5.878224;600;2021-01-19;2021-01-28
CEPU;68.464339;35;2021-01-19;2021-01-28
COME;241.7834;2.37;2021-01-19;2021-01-28
CRES;24.993874;74.45;2021-01-19;2021-01-28
EDN;28.935515;26.8;2021-01-19;2021-01-28
GGAL;88.801145;119.5;2021-01-19;2021-01-28
LOMA;22.619431;161.7;2021-01-19;2021-01-28
MIRG;1.341732;1594.5;2021-01-19;2021-01-28
PAMP;80.304172;82.1;2021-01-19;2021-01-28
SUPV;22.968784;55.4;2021-01-19;2021-01-28
TECO2;13.496041;200.4;2021-01-19;2021-01-28
TGNO4;6.811948;40.4;2021-01-19;2021-01-28
TGSU2;13.235292;153.8;2021-01-19;2021-01-28
TRAN;16.321167;27.1;2021-01-19;2021-01-28
TXAR;81.28825;49.9;2021-01-19;2021-01-28
VALO;65.009976;27.85;2021-01-19;2021-01-28
YPFD;14.878505;612.5;2021-01-19;2021-01-28
