ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.143733;96.7;2022-01-03;2022-04-07
BBAR;16.854216;215.05;2022-01-03;2022-04-07
BMA;34.286685;323.6;2022-01-03;2022-04-07
BYMA;2.749015;1266.5;2022-01-03;2022-04-07
CEPU;100.945764;79;2022-01-03;2022-04-07
COME;256.526528;8.02;2022-01-03;2022-04-07
CRES;30.71285;151.5;2022-01-03;2022-04-07
EDN;33.809381;64;2022-01-03;2022-04-07
GGAL;98.158249;196.65;2022-01-03;2022-04-07
LOMA;23.318689;232.2;2022-01-03;2022-04-07
MIRG;0.735422;3486.5;2022-01-03;2022-04-07
PAMP;62.175337;178.35;2022-01-03;2022-04-07
SUPV;24.369462;75.1;2022-01-03;2022-04-07
TECO2;19.425013;240.35;2022-01-03;2022-04-07
TGNO4;7.227353;111.5;2022-01-03;2022-04-07
TGSU2;17.886364;268.05;2022-01-03;2022-04-07
TRAN;17.316462;57.9;2022-01-03;2022-04-07
TXAR;85.283759;124.75;2022-01-03;2022-04-07
VALO;68.962148;35.8;2022-01-03;2022-04-07
YPFD;15.83002;974.65;2022-01-03;2022-04-07
