ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.39112;31.45;2020-04-02;2020-05-21
BBAR;16.381178;145.05;2020-04-02;2020-05-21
BMA;18.012576;239.8;2020-04-02;2020-05-21
BYMA;6.080925;394;2020-04-02;2020-05-21
CEPU;85.152955;35.75;2020-04-02;2020-05-21
COME;201.335084;2.83;2020-04-02;2020-05-21
CRES;25.013259;42.45;2020-04-02;2020-05-21
EDN;30.401454;20.4;2020-04-02;2020-05-21
GGAL;91.57208;111;2020-04-02;2020-05-21
LOMA;10.635271;109;2020-04-02;2020-05-21
MIRG;2.60442;779;2020-04-02;2020-05-21
PAMP;96.997862;56.95;2020-04-02;2020-05-21
SUPV;23.575343;54.2;2020-04-02;2020-05-21
TECO2;4.06977;192.15;2020-04-02;2020-05-21
TGNO4;7.024507;30.9;2020-04-02;2020-05-21
TGSU2;26.097856;131;2020-04-02;2020-05-21
TRAN;16.83045;28.35;2020-04-02;2020-05-21
TXAR;102.68574;32;2020-04-02;2020-05-21
VALO;67.190539;21.4;2020-04-02;2020-05-21
YPFD;15.329771;551.5;2020-04-02;2020-05-21
