ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.1159;138;2022-09-08;2022-09-08
BBAR;17.380624;312.15;2022-09-08;2022-09-08
BMA;35.245292;444.4;2022-09-08;2022-09-08
BYMA;33.306897;179.75;2022-09-08;2022-09-08
CEPU;71.938026;131.25;2022-09-08;2022-09-08
COME;264.538618;15.6;2022-09-08;2022-09-08
CRES;31.16302;178.35;2022-09-08;2022-09-08
GGAL;101.224026;252.5;2022-09-08;2022-09-08
IRSA;30.466105;125.25;2022-09-08;2022-09-08
LOMA;23.847158;384.9;2022-09-08;2022-09-08
MIRG;0.747348;4048.5;2022-09-08;2022-09-08
PAMP;73.947126;295.35;2022-09-08;2022-09-08
SUPV;25.000233;108.15;2022-09-08;2022-09-08
TECO2;17.350729;269.05;2022-09-08;2022-09-08
TGNO4;7.453085;165.75;2022-09-08;2022-09-08
TGSU2;19.769842;417.5;2022-09-08;2022-09-08
TRAN;17.857307;94.8;2022-09-08;2022-09-08
TXAR;103.996235;166.75;2022-09-08;2022-09-08
VALO;70.907195;64.9;2022-09-08;2022-09-08
YPFD;16.32444;1938.4;2022-09-08;2022-09-08
