ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;47.4;2021-01-19;2021-03-30
BBAR;15.8894;132.8;2021-01-19;2021-03-30
BMA;32.330747;199.05;2021-01-19;2021-03-30
BYMA;5.878224;630;2021-01-19;2021-03-30
CEPU;68.464339;30.95;2021-01-19;2021-03-30
COME;241.7834;2.39;2021-01-19;2021-03-30
CRES;24.993874;76;2021-01-19;2021-03-30
EDN;28.935515;26;2021-01-19;2021-03-30
GGAL;88.801145;112.75;2021-01-19;2021-03-30
LOMA;22.619431;187;2021-01-19;2021-03-30
MIRG;1.341732;1584;2021-01-19;2021-03-30
PAMP;80.304172;86.5;2021-01-19;2021-03-30
SUPV;22.968784;51.05;2021-01-19;2021-03-30
TECO2;13.496041;157.45;2021-01-19;2021-03-30
TGNO4;6.811948;34.15;2021-01-19;2021-03-30
TGSU2;13.235292;139.6;2021-01-19;2021-03-30
TRAN;16.321167;22.65;2021-01-19;2021-03-30
TXAR;81.28825;50.7;2021-01-19;2021-03-30
VALO;65.009976;23.9;2021-01-19;2021-03-30
YPFD;14.878505;597.4;2021-01-19;2021-03-30
