ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.135088;33;2020-01-02;2020-01-23
BBAR;15.80724;139.95;2020-01-02;2020-01-23
BMA;19.38036;265.05;2020-01-02;2020-01-23
BYMA;5.770192;298;2020-01-02;2020-01-23
CEPU;92.966275;31.8;2020-01-02;2020-01-23
COME;194.274761;2.52;2020-01-02;2020-01-23
CRES;23.181593;51.25;2020-01-02;2020-01-23
EDN;29.384358;23.15;2020-01-02;2020-01-23
GGAL;88.363725;121.4;2020-01-02;2020-01-23
LOMA;7.844304;117.9;2020-01-02;2020-01-23
MIRG;1.825883;872;2020-01-02;2020-01-23
PAMP;99.451921;46.55;2020-01-02;2020-01-23
SUPV;22.749348;52.7;2020-01-02;2020-01-23
TECO2;6.427458;190.4;2020-01-02;2020-01-23
TGNO4;6.778393;43.5;2020-01-02;2020-01-23
TGSU2;29.267;105.15;2020-01-02;2020-01-23
TRAN;16.240772;30.2;2020-01-02;2020-01-23
TXAR;134.683862;24.9;2020-01-02;2020-01-23
VALO;64.765829;14.85;2020-01-02;2020-01-23
YPFD;13.303519;810.2;2020-01-02;2020-01-23
