ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.895946;209;2023-01-05;2023-03-27
BBAR;17.588831;539;2023-01-05;2023-03-27
BMA;31.592436;709.7;2023-01-05;2023-03-27
BYMA;45.151323;275;2023-01-05;2023-03-27
CEPU;69.275407;217.45;2023-01-05;2023-03-27
COME;267.707616;22.1;2023-01-05;2023-03-27
CRES;30.686134;245.8;2023-01-05;2023-03-27
EDN;35.29504;155.1;2023-01-05;2023-03-27
GGAL;102.436622;438.6;2023-01-05;2023-03-27
LOMA;23.920876;558.75;2023-01-05;2023-03-27
MIRG;0.756299;5290;2023-01-05;2023-03-27
PAMP;72.631648;482.6;2023-01-05;2023-03-27
SUPV;24.365714;181.95;2023-01-05;2023-03-27
TECO2;24.066709;357.05;2023-01-05;2023-03-27
TGNO4;7.542368;392.5;2023-01-05;2023-03-27
TGSU2;18.617102;767.1;2023-01-05;2023-03-27
TRAN;18.071226;198.75;2023-01-05;2023-03-27
TXAR;109.985513;246.25;2023-01-05;2023-03-27
VALO;71.756616;72.5;2023-01-05;2023-03-27
YPFD;16.375044;4048.8;2023-01-05;2023-03-27
