ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;48.1;2021-01-19;2021-04-07
BBAR;15.8894;132.9;2021-01-19;2021-04-07
BMA;32.330747;201.85;2021-01-19;2021-04-07
BYMA;5.878224;633.5;2021-01-19;2021-04-07
CEPU;68.464339;33.25;2021-01-19;2021-04-07
COME;241.7834;2.47;2021-01-19;2021-04-07
CRES;24.993874;83.6;2021-01-19;2021-04-07
EDN;28.935515;27.15;2021-01-19;2021-04-07
GGAL;88.801145;116.65;2021-01-19;2021-04-07
LOMA;22.619431;198.2;2021-01-19;2021-04-07
MIRG;1.341732;1617.5;2021-01-19;2021-04-07
PAMP;80.304172;88.5;2021-01-19;2021-04-07
SUPV;22.968784;52.35;2021-01-19;2021-04-07
TECO2;13.496041;175.1;2021-01-19;2021-04-07
TGNO4;6.811948;34.3;2021-01-19;2021-04-07
TGSU2;13.235292;139;2021-01-19;2021-04-07
TRAN;16.321167;23.2;2021-01-19;2021-04-07
TXAR;81.28825;52.8;2021-01-19;2021-04-07
VALO;65.009976;24.85;2021-01-19;2021-04-07
YPFD;14.878505;639.95;2021-01-19;2021-04-07
