ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;36.505831;20.7;2018-06-29;2018-08-21
APBR;30.233643;153.1;2018-06-29;2018-08-21
BMA;15.927464;139.05;2018-06-29;2018-08-21
BYMA;3.455635;368;2018-06-29;2018-08-21
CEPU;68.615182;29.05;2018-06-29;2018-08-21
COME;71.742177;3.94;2018-06-29;2018-08-21
CRES;14.256229;43.1;2018-06-29;2018-08-21
CVH;5.474266;295.75;2018-06-29;2018-08-21
EDN;19.455452;42.3;2018-06-29;2018-08-21
GGAL;49.168992;85.35;2018-06-29;2018-08-21
METR;7.738417;29.1;2018-06-29;2018-08-21
PAMP;67.091738;38;2018-06-29;2018-08-21
SUPV;13.276603;54.15;2018-06-29;2018-08-21
TGNO4;3.982466;48.95;2018-06-29;2018-08-21
TGSU2;17.377135;79.2;2018-06-29;2018-08-21
TRAN;9.541837;44;2018-06-29;2018-08-21
TS;2.768107;502.35;2018-06-29;2018-08-21
TXAR;79.957076;12;2018-06-29;2018-08-21
VALO;38.904916;5.19;2018-06-29;2018-08-21
YPFD;8.006531;464.95;2018-06-29;2018-08-21
