ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
AGRO;4.761876;58.5;2024-07-05;2024-07-15
ALUA;6.740212;928;2024-07-05;2024-07-15
BBAR;1.799086;3540;2024-07-05;2024-07-15
BMA;2.154616;6510;2024-07-05;2024-07-15
BYMA;22.362624;319;2024-07-05;2024-07-15
CEPU;11.944326;1145;2024-07-05;2024-07-15
COME;27.382664;206.75;2024-07-05;2024-07-15
CRES;3.148542;1035;2024-07-05;2024-07-15
EDN;3.614549;1065;2024-07-05;2024-07-15
GGAL;10.477801;3585;2024-07-05;2024-07-15
IRSA;2.579619;1250;2024-07-05;2024-07-15
LOMA;2.451606;1725;2024-07-05;2024-07-15
PAMP;8.978953;2365;2024-07-05;2024-07-15
SUPV;2.682616;1570;2024-07-05;2024-07-15
TECO2;2.220902;1775;2024-07-05;2024-07-15
TGNO4;0.771476;3025;2024-07-05;2024-07-15
TGSU2;3.051398;4675;2024-07-05;2024-07-15
TRAN;1.848428;1630;2024-07-05;2024-07-15
TXAR;14.841957;922;2024-07-05;2024-07-15
YPFD;1.584006;27350;2024-07-05;2024-07-15
