ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
AGRO;4.799784;53.9;2024-07-19;2024-07-30
ALUA;6.793869;905;2024-07-19;2024-07-30
BBAR;1.813408;3340;2024-07-19;2024-07-30
BMA;2.171768;6110;2024-07-19;2024-07-30
BYMA;22.540648;290;2024-07-19;2024-07-30
CEPU;12.039412;1015;2024-07-19;2024-07-30
COME;27.600651;210;2024-07-19;2024-07-30
CRES;3.173607;940;2024-07-19;2024-07-30
EDN;3.643324;1005;2024-07-19;2024-07-30
GGAL;10.561212;3425;2024-07-19;2024-07-30
IRSA;2.600155;1150;2024-07-19;2024-07-30
LOMA;2.471123;1585;2024-07-19;2024-07-30
PAMP;9.050432;2230;2024-07-19;2024-07-30
SUPV;2.703972;1480;2024-07-19;2024-07-30
TECO2;2.238582;1560;2024-07-19;2024-07-30
TGNO4;0.777618;2665;2024-07-19;2024-07-30
TGSU2;3.075689;4215;2024-07-19;2024-07-30
TRAN;1.863143;1420;2024-07-19;2024-07-30
TXAR;14.96011;901;2024-07-19;2024-07-30
YPFD;1.596616;24025;2024-07-19;2024-07-30
