ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.879318;628;2025-06-05;2025-06-18
BBAR;2.103135;6600;2025-06-05;2025-06-18
BMA;2.411464;8630;2025-06-05;2025-06-18
BYMA;54.047812;198.25;2025-06-05;2025-06-18
CEPU;11.903338;1430;2025-06-05;2025-06-18
COME;32.010366;130;2025-06-05;2025-06-18
CRES;3.775546;1275;2025-06-05;2025-06-18
EDN;1.732329;1690;2025-06-05;2025-06-18
GGAL;8.570482;6340;2025-06-05;2025-06-18
LOMA;2.865931;2705;2025-06-05;2025-06-18
METR;1.752417;1955;2025-06-05;2025-06-18
PAMP;10.85255;3410;2025-06-05;2025-06-18
SUPV;2.674739;2555;2025-06-05;2025-06-18
TECO2;2.468966;2155;2025-06-05;2025-06-18
TGNO4;0.901857;3010;2025-06-05;2025-06-18
TGSU2;2.766742;6500;2025-06-05;2025-06-18
TRAN;2.160816;2415;2025-06-05;2025-06-18
TXAR;17.350267;587;2025-06-05;2025-06-18
VALO;8.595718;334;2025-06-05;2025-06-18
YPFD;1.730949;41475;2025-06-05;2025-06-18
