ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.926835;15.2;2019-05-22;2019-05-24
APBR;21.333737;321.95;2019-05-22;2019-05-24
BMA;20.000488;226.15;2019-05-22;2019-05-24
BYMA;3.677548;279.5;2019-05-22;2019-05-24
CEPU;72.737851;35.35;2019-05-22;2019-05-24
COME;71.59452;3.02;2019-05-22;2019-05-24
CRES;14.356178;44.7;2019-05-22;2019-05-24
CVH;3.919998;228.5;2019-05-22;2019-05-24
EDN;19.87476;42.05;2019-05-22;2019-05-24
BBAR;9.903032;143.65;2019-05-22;2019-05-24
GGAL;55.358739;119.95;2019-05-22;2019-05-24
PAMP;72.786229;46.75;2019-05-22;2019-05-24
SUPV;14.252175;52.7;2019-05-22;2019-05-24
TGNO4;9.243181;69;2019-05-22;2019-05-24
TGSU2;18.155917;115.6;2019-05-22;2019-05-24
TRAN;10.174636;39.5;2019-05-22;2019-05-24
TS;4.506847;572.1;2019-05-22;2019-05-24
TXAR;85.25969;12.9;2019-05-22;2019-05-24
VALO;41.052947;5.88;2019-05-22;2019-05-24
YPFD;7.043325;691.45;2019-05-22;2019-05-24
