ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.484652;59.9;2021-05-26;2021-07-22
BBAR;16.40901;185.75;2021-05-26;2021-07-22
BMA;32.257863;253;2021-05-26;2021-07-22
BYMA;5.112117;768;2021-05-26;2021-07-22
CEPU;72.422451;41.3;2021-05-26;2021-07-22
COME;249.688895;4.68;2021-05-26;2021-07-22
CRES;25.400803;116.3;2021-05-26;2021-07-22
EDN;29.881756;38.45;2021-05-26;2021-07-22
GGAL;95.541873;147.5;2021-05-26;2021-07-22
LOMA;23.189107;276.3;2021-05-26;2021-07-22
MIRG;0.726689;1963.5;2021-05-26;2021-07-22
PAMP;65.970043;118.7;2021-05-26;2021-07-22
SUPV;23.719902;71.5;2021-05-26;2021-07-22
TECO2;20.423832;182;2021-05-26;2021-07-22
TGNO4;7.034711;56.4;2021-05-26;2021-07-22
TGSU2;14.668309;160.6;2021-05-26;2021-07-22
TRAN;16.854897;34.4;2021-05-26;2021-07-22
TXAR;82.105125;79.5;2021-05-26;2021-07-22
VALO;67.135914;25.7;2021-05-26;2021-07-22
YPFD;15.365058;783.6;2021-05-26;2021-07-22
