ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.439722;37.35;2020-06-16;2020-06-18
BBAR;16.393543;130.2;2020-06-16;2020-06-18
BMA;18.026172;206.75;2020-06-16;2020-06-18
BYMA;6.085515;373.5;2020-06-16;2020-06-18
CEPU;85.217228;25.3;2020-06-16;2020-06-18
COME;201.487049;2.16;2020-06-16;2020-06-18
CRES;25.032139;36.05;2020-06-16;2020-06-18
EDN;30.424401;21;2020-06-16;2020-06-18
GGAL;91.641198;102.6;2020-06-16;2020-06-18
LOMA;10.643298;92.4;2020-06-16;2020-06-18
MIRG;2.606386;769.5;2020-06-16;2020-06-18
PAMP;97.071075;42.85;2020-06-16;2020-06-18
SUPV;23.593137;47.5;2020-06-16;2020-06-18
TECO2;4.072842;194.15;2020-06-16;2020-06-18
TGNO4;7.029809;32.6;2020-06-16;2020-06-18
TGSU2;26.117555;111.65;2020-06-16;2020-06-18
TRAN;16.843153;24.1;2020-06-16;2020-06-18
TXAR;102.763246;32;2020-06-16;2020-06-18
VALO;67.241253;21;2020-06-16;2020-06-18
YPFD;15.341342;582.7;2020-06-16;2020-06-18
