ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.589909;802.5;2025-10-07;2025-10-24
BBAR;2.292803;5280;2025-10-07;2025-10-24
BMA;3.146048;9010;2025-10-07;2025-10-24
BYMA;58.984054;191.5;2025-10-07;2025-10-24
CEPU;8.497541;1499;2025-10-07;2025-10-24
COME;78.319786;33.14;2025-10-07;2025-10-24
CRES;3.087035;1463;2025-10-07;2025-10-24
EDN;1.88856;1509;2025-10-07;2025-10-24
GGAL;11.187192;5550;2025-10-07;2025-10-24
LOMA;3.124393;2505;2025-10-07;2025-10-24
METR;1.910459;1544;2025-10-07;2025-10-24
PAMP;11.09589;3920;2025-10-07;2025-10-24
SUPV;3.086686;2127;2025-10-07;2025-10-24
TECO2;1.731628;2463;2025-10-07;2025-10-24
TGNO4;0.98319;2560;2025-10-07;2025-10-24
TGSU2;2.066862;7050;2025-10-07;2025-10-24
TRAN;2.355687;1886;2025-10-07;2025-10-24
TXAR;18.91499;589.5;2025-10-07;2025-10-24
VALO;11.154836;319.5;2025-10-07;2025-10-24
YPFD;1.435644;42280;2025-10-07;2025-10-24
