ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;41.995577;18.9;2019-07-10;2019-07-15
APBR;19.490587;347.9;2019-07-10;2019-07-15
BBAR;10.683725;166.05;2019-07-10;2019-07-15
BMA;14.481016;290.1;2019-07-10;2019-07-15
BYMA;3.92659;340;2019-07-10;2019-07-15
CEPU;78.47204;38.95;2019-07-10;2019-07-15
COME;77.238576;3.07;2019-07-10;2019-07-15
CRES;15.636616;45.6;2019-07-10;2019-07-15
EDN;21.126409;42.1;2019-07-10;2019-07-15
GGAL;59.722867;151.8;2019-07-10;2019-07-15
PAMP;75.434145;56.85;2019-07-10;2019-07-15
SUPV;15.375725;66.8;2019-07-10;2019-07-15
TECO2;6.513654;149.5;2019-07-10;2019-07-15
TGNO4;4.581351;69.7;2019-07-10;2019-07-15
TGSU2;19.232616;132;2019-07-10;2019-07-15
TRAN;10.976738;44;2019-07-10;2019-07-15
TS;6.029275;570.2;2019-07-10;2019-07-15
TXAR;91.981019;14.2;2019-07-10;2019-07-15
VALO;44.03817;8.08;2019-07-10;2019-07-15
YPFD;7.215872;764.05;2019-07-10;2019-07-15
