ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.895946;209;2023-01-05;2023-02-07
BBAR;17.588831;529.4;2023-01-05;2023-02-07
BMA;31.592436;761.45;2023-01-05;2023-02-07
BYMA;45.151323;312;2023-01-05;2023-02-07
CEPU;69.275407;226.15;2023-01-05;2023-02-07
COME;267.707616;21.6;2023-01-05;2023-02-07
CRES;30.686134;239.7;2023-01-05;2023-02-07
EDN;35.29504;162.85;2023-01-05;2023-02-07
GGAL;102.436622;470.15;2023-01-05;2023-02-07
LOMA;23.920876;506.95;2023-01-05;2023-02-07
MIRG;0.756299;5297;2023-01-05;2023-02-07
PAMP;72.631648;480.55;2023-01-05;2023-02-07
SUPV;24.365714;192.1;2023-01-05;2023-02-07
TECO2;24.066709;434.75;2023-01-05;2023-02-07
TGNO4;7.542368;471;2023-01-05;2023-02-07
TGSU2;18.617102;798.8;2023-01-05;2023-02-07
TRAN;18.071226;238;2023-01-05;2023-02-07
TXAR;109.985513;281;2023-01-05;2023-02-07
VALO;71.756616;82.9;2023-01-05;2023-02-07
YPFD;16.375044;4241.55;2023-01-05;2023-02-07
