ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.87577;960;2026-01-09;2026-01-14
BBAR;2.089439;9010;2026-01-09;2026-01-14
BMA;2.633664;13820;2026-01-09;2026-01-14
BYMA;60.780934;316.5;2026-01-09;2026-01-14
CEPU;7.963217;2413;2026-01-09;2026-01-14
COME;80.926172;49.17;2026-01-09;2026-01-14
CRES;2.966879;1919;2026-01-09;2026-01-14
EDN;1.951407;2027;2026-01-09;2026-01-14
GGAL;10.848421;7765;2026-01-09;2026-01-14
IRSA;1.99303;2570;2026-01-09;2026-01-14
LOMA;3.228373;3595;2026-01-09;2026-01-14
METR;1.974037;2136;2026-01-09;2026-01-14
PAMP;11.923385;4935;2026-01-09;2026-01-14
SUPV;3.189407;3307.5;2026-01-09;2026-01-14
TGNO4;1.01591;4155;2026-01-09;2026-01-14
TGSU2;2.129165;8920;2026-01-09;2026-01-14
TRAN;2.43408;3292.5;2026-01-09;2026-01-14
TXAR;19.544457;758;2026-01-09;2026-01-14
VALO;11.526053;573;2026-01-09;2026-01-14
YPFD;1.62925;52825;2026-01-09;2026-01-14
