ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.554241;700;2025-09-03;2025-09-03
BBAR;2.283283;5540;2025-09-03;2025-09-03
BMA;3.132986;7720;2025-09-03;2025-09-03
BYMA;58.739132;181.25;2025-09-03;2025-09-03
CEPU;8.462256;1380;2025-09-03;2025-09-03
COME;77.994575;39.7;2025-09-03;2025-09-03
CRES;3.074216;1305;2025-09-03;2025-09-03
EDN;1.880717;1415;2025-09-03;2025-09-03
GGAL;11.140739;5290;2025-09-03;2025-09-03
LOMA;3.111419;2495;2025-09-03;2025-09-03
METR;1.902525;1455;2025-09-03;2025-09-03
PAMP;11.049816;3610;2025-09-03;2025-09-03
SUPV;3.073869;2055;2025-09-03;2025-09-03
TECO2;1.724438;2265;2025-09-03;2025-09-03
TGNO4;0.979107;2955;2025-09-03;2025-09-03
TGSU2;2.05828;7000;2025-09-03;2025-09-03
TRAN;2.345905;1965;2025-09-03;2025-09-03
TXAR;18.836448;540;2025-09-03;2025-09-03
VALO;11.108516;313;2025-09-03;2025-09-03
YPFD;1.429683;40650;2025-09-03;2025-09-03
