ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.888245;706;2025-07-07;2025-07-16
BBAR;2.105518;6270;2025-07-07;2025-07-16
BMA;2.414197;8010;2025-07-07;2025-07-16
BYMA;54.109045;195.5;2025-07-07;2025-07-16
CEPU;11.916823;1435;2025-07-07;2025-07-16
COME;32.046632;114.75;2025-07-07;2025-07-16
CRES;3.779823;1395;2025-07-07;2025-07-16
EDN;1.734291;1555;2025-07-07;2025-07-16
GGAL;8.580191;5920;2025-07-07;2025-07-16
LOMA;2.869178;2680;2025-07-07;2025-07-16
METR;1.754403;1950;2025-07-07;2025-07-16
PAMP;10.864845;3590;2025-07-07;2025-07-16
SUPV;2.67777;2470;2025-07-07;2025-07-16
TECO2;2.471763;2290;2025-07-07;2025-07-16
TGNO4;0.902879;2880;2025-07-07;2025-07-16
TGSU2;2.769876;6510;2025-07-07;2025-07-16
TRAN;2.163264;2385;2025-07-07;2025-07-16
TXAR;17.369924;650;2025-07-07;2025-07-16
VALO;8.605456;334.5;2025-07-07;2025-07-16
YPFD;1.73291;39300;2025-07-07;2025-07-16
