ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.91777;1010;2026-04-10;2026-04-13
BBAR;2.099326;7925;2026-04-10;2026-04-13
BMA;2.646126;11750;2026-04-10;2026-04-13
BYMA;61.068544;336.5;2026-04-10;2026-04-13
CEPU;8.000897;2377;2026-04-10;2026-04-13
COME;81.309107;49.23;2026-04-10;2026-04-13
CRES;2.980918;1773;2026-04-10;2026-04-13
EDN;1.960642;2069;2026-04-10;2026-04-13
GGAL;10.899755;7135;2026-04-10;2026-04-13
IRSA;2.002461;2320;2026-04-10;2026-04-13
LOMA;3.243648;3470;2026-04-10;2026-04-13
METR;1.983377;2090;2026-04-10;2026-04-13
PAMP;11.979806;5090;2026-04-10;2026-04-13
SUPV;3.204498;2770;2026-04-10;2026-04-13
TGNO4;1.020718;4410;2026-04-10;2026-04-13
TGSU2;2.139239;9710;2026-04-10;2026-04-13
TRAN;2.445598;4075;2026-04-10;2026-04-13
TXAR;19.636941;732.5;2026-04-10;2026-04-13
VALO;11.580595;707.5;2026-04-10;2026-04-13
YPFD;1.63696;63675;2026-04-10;2026-04-13
