ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;36.505831;19.1;2018-06-29;2018-08-07
APBR;30.233643;168.55;2018-06-29;2018-08-07
BMA;15.927464;163.3;2018-06-29;2018-08-07
BYMA;3.455635;365.25;2018-06-29;2018-08-07
CEPU;68.615182;31.6;2018-06-29;2018-08-07
COME;71.742177;4.1;2018-06-29;2018-08-07
CRES;14.256229;44.25;2018-06-29;2018-08-07
CVH;5.474266;291.75;2018-06-29;2018-08-07
EDN;19.455452;46.4;2018-06-29;2018-08-07
GGAL;49.168992;95.6;2018-06-29;2018-08-07
METR;7.738417;33.3;2018-06-29;2018-08-07
PAMP;67.091738;41.9;2018-06-29;2018-08-07
SUPV;13.276603;68.25;2018-06-29;2018-08-07
TGNO4;3.982466;54;2018-06-29;2018-08-07
TGSU2;17.377135;87;2018-06-29;2018-08-07
TRAN;9.541837;50.15;2018-06-29;2018-08-07
TS;2.768107;472.25;2018-06-29;2018-08-07
TXAR;79.957076;13.85;2018-06-29;2018-08-07
VALO;38.904916;5.26;2018-06-29;2018-08-07
YPFD;8.006531;435.6;2018-06-29;2018-08-07
